run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
76,5_VEL_PI_leg_cycling,evo_g000009_c2,2026-03-20 11:17:41,,,,,0.126684,0.0001,,,,,,,8.1588,18.1071,32.7046,4.39,3.882,0.458,13.0,,,,,,12.4619,PASS,
75,5_VEL_PI_leg_cycling,evo_g000009_c1,2026-03-20 11:17:41,,,,,0.024109,0.000947,,,,,,,3.5392,10.6689,27.8419,4.638,3.4398,0.516,13.0,,,,,,10.6733,PASS,
79,5_VEL_PI_leg_cycling,evo_g000009_c5,2026-03-20 11:17:41,,,,,0.014905,0.000946,,,,,,,2.9784,7.408,28.3084,4.662,3.2247,0.502,13.0,,,,,,9.9719,PASS,
78,5_VEL_PI_leg_cycling,evo_g000009_c4,2026-03-20 11:17:41,,,,,0.113601,0.000205,,,,,,,6.7037,17.1193,30.6698,4.286,4.0671,0.466,13.0,,,,,,12.8717,PASS,
86,5_VEL_PI_leg_cycling,evo_g000010_c4,2026-03-20 11:17:42,,,,,0.021513,0.000434,,,,,,,9.1919,54.447,9.5139,1.61,4.985,0.502,4.062,,,,,,215.8742,FAIL,fell over
89,5_VEL_PI_leg_cycling,evo_g000010_c7,2026-03-20 11:17:42,,,,,0.048718,0.0001,,,,,,,7.8511,31.5577,36.6656,3.888,6.4368,0.506,8.678,,,,,,220.0955,FAIL,fell over
83,5_VEL_PI_leg_cycling,evo_g000010_c1,2026-03-20 11:17:42,,,,,0.022588,0.000359,,,,,,,3.9248,11.3041,31.534,5.266,3.964,0.434,13.0,,,,,,12.2845,PASS,
84,5_VEL_PI_leg_cycling,evo_g000010_c2,2026-03-20 11:17:42,,,,,0.173287,0.0001,,,,,,,8.5662,16.9331,29.6238,4.486,3.6292,1.432,13.0,,,,,,11.7442,PASS,
85,5_VEL_PI_leg_cycling,evo_g000010_c3,2026-03-20 11:17:42,,,,,0.02874,0.0001,,,,,,,4.1684,13.8611,25.2689,5.182,3.5549,0.442,13.0,,,,,,11.0815,PASS,
87,5_VEL_PI_leg_cycling,evo_g000010_c5,2026-03-20 11:17:42,,,,,0.005874,0.000131,,,,,,,1.6905,5.4459,27.6862,4.754,3.3057,0.47,13.0,,,,,,10.0861,PASS,
82,5_VEL_PI_leg_cycling,evo_g000010_c0,2026-03-20 11:17:42,,,,,0.019903,0.00013,,,,,,,2.6349,9.7854,29.0813,4.956,3.3868,0.534,13.0,,,,,,10.4239,PASS,
88,5_VEL_PI_leg_cycling,evo_g000010_c6,2026-03-20 11:17:42,,,,,0.012551,0.000246,,,,,,,2.6514,6.6018,22.8874,4.82,2.7788,0.496,13.0,,,,,,8.6015,PASS,
92,5_VEL_PI_leg_cycling,evo_g000011_c2,2026-03-20 11:17:43,,,,,0.032802,0.0001,,,,,,,5.1618,18.2882,24.0676,5.966,3.0008,0.402,13.0,,,,,,9.5186,PASS,
93,5_VEL_PI_leg_cycling,evo_g000011_c3,2026-03-20 11:17:43,,,,,0.014343,0.000153,,,,,,,2.9966,9.2297,29.4643,5.016,3.9171,0.472,13.0,,,,,,12.051,PASS,
94,5_VEL_PI_leg_cycling,evo_g000011_c4,2026-03-20 11:17:43,,,,,0.009333,0.000123,,,,,,,2.4619,6.6586,23.8135,4.828,3.4349,0.512,13.0,,,,,,10.5509,PASS,
90,5_VEL_PI_leg_cycling,evo_g000011_c0,2026-03-20 11:17:43,,,,,0.06166,0.00022,,,,,,,6.9894,16.8416,28.9238,4.744,3.7253,0.51,13.0,,,,,,11.8748,PASS,
95,5_VEL_PI_leg_cycling,evo_g000011_c5,2026-03-20 11:17:43,,,,,0.030602,0.000284,,,,,,,4.6978,14.3286,29.5405,4.606,3.4474,0.504,13.0,,,,,,10.812,PASS,
97,5_VEL_PI_leg_cycling,evo_g000011_c7,2026-03-20 11:17:43,,,,,0.033852,0.000124,,,,,,,5.2926,14.9364,29.2508,5.288,3.6919,0.494,13.0,,,,,,11.605,PASS,
