run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
853,8_terrain_compliance,evo_g000106_c3,2026-03-20 11:28:15,,,,,,,,,0.419069,1.788854,4.532287,0.577374,,,,,,,,,,,,,15.4426,PASS,
855,8_terrain_compliance,evo_g000106_c5,2026-03-20 11:28:15,,,,,,,,,0.39814,1.887997,4.25738,0.581044,,,,,,,,,,,,,16.0974,PASS,
852,8_terrain_compliance,evo_g000106_c2,2026-03-20 11:28:15,,,,,,,,,0.395622,1.83817,4.484687,0.575838,,,,,,,,,,,,,16.1085,PASS,
864,8_terrain_compliance,evo_g000107_c6,2026-03-20 11:28:16,,,,,,,,,0.3803,1.88618,4.596599,0.567308,,,,,,,,,,,,,15.972,PASS,
861,8_terrain_compliance,evo_g000107_c3,2026-03-20 11:28:16,,,,,,,,,0.404851,1.866809,4.5816,0.608573,,,,,,,,,,,,,16.4192,PASS,
858,8_terrain_compliance,evo_g000107_c0,2026-03-20 11:28:16,,,,,,,,,0.382264,1.876956,4.612925,0.582431,,,,,,,,,,,,,15.1337,PASS,
860,8_terrain_compliance,evo_g000107_c2,2026-03-20 11:28:16,,,,,,,,,0.379755,1.769441,4.564402,0.582972,,,,,,,,,,,,,17.7476,PASS,
863,8_terrain_compliance,evo_g000107_c5,2026-03-20 11:28:16,,,,,,,,,0.396624,1.80358,4.59676,0.568439,,,,,,,,,,,,,15.5276,PASS,
862,8_terrain_compliance,evo_g000107_c4,2026-03-20 11:28:16,,,,,,,,,0.403814,1.804987,4.546598,0.587254,,,,,,,,,,,,,15.447,PASS,
865,8_terrain_compliance,evo_g000107_c7,2026-03-20 11:28:16,,,,,,,,,0.403028,1.803667,4.437125,0.564308,,,,,,,,,,,,,16.4874,PASS,
859,8_terrain_compliance,evo_g000107_c1,2026-03-20 11:28:16,,,,,,,,,0.415518,1.844899,4.364231,0.590985,,,,,,,,,,,,,6.7539,PASS,
870,8_terrain_compliance,evo_g000108_c4,2026-03-20 11:28:16,,,,,,,,,0.40412,1.869837,4.469784,0.566492,,,,,,,,,,,,,16.8714,PASS,
872,8_terrain_compliance,evo_g000108_c6,2026-03-20 11:28:16,,,,,,,,,0.390804,1.866035,4.456109,0.621842,,,,,,,,,,,,,10.1044,PASS,
