run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
58,s05_vel_pi_leg_cycling,g000007_c0,7,,,,,,0.5663322805328502,0.004144933279751185,0.15,,,,,,,10.2075,29.7797,7.665,0.0,0.7094,0.006278,0.358,0.0,13.0,,,,,,3.14895,PASS,
59,s05_vel_pi_leg_cycling,g000007_c1,7,,,,,,0.5071661425143161,0.001,0.15,,,,,,,10.0541,29.4746,7.653,0.0,0.708,0.006246,0.358,0.0,13.0,,,,,,3.12941,PASS,
60,s05_vel_pi_leg_cycling,g000007_c2,7,,,,,,0.02278870820459507,0.004812203029209528,0.1,,,,,,,2.8286,5.83,9.9964,0.0,1.0855,0.005734,0.358,0.0,13.0,,,,,,3.53936,PASS,
61,s05_vel_pi_leg_cycling,g000007_c3,7,,,,,,2.8174018530057072,0.001,0.15,,,,,,,18.0006,30.6962,10.4054,0.0,1.0168,0.006897,0.358,13.0,13.0,,,,,,4.85046,PASS,
62,s05_vel_pi_leg_cycling,g000007_c4,7,,,,,,0.8125238761073066,0.023089366560765778,0.1,,,,,,,13.1589,30.627,9.0561,0.0,0.9772,0.006585,0.358,13.0,13.0,,,,,,4.24749,PASS,
63,s05_vel_pi_leg_cycling,g000007_c5,7,,,,,,0.5886251753322511,0.0023182169923017595,0.1,,,,,,,10.2375,29.8524,7.645,0.0,0.7146,0.006296,0.358,0.0,13.0,,,,,,3.16755,PASS,
64,s05_vel_pi_leg_cycling,g000007_c6,7,,,,,,0.0958141462993712,0.001,0.1,,,,,,,5.3638,11.4556,6.1867,0.0,0.8561,0.005805,0.358,0.0,13.0,,,,,,3.10468,PASS,
65,s05_vel_pi_leg_cycling,g000007_c7,7,,,,,,0.11666940871950265,0.12179986298236267,0.1,,,,,,,10.3909,21.8886,8.9716,0.0,1.0454,0.00589,0.358,0.0,13.0,,,,,,4.17529,PASS,
66,s05_vel_pi_leg_cycling,g000008_c0,8,,,,,,0.2978709254025699,0.8044724255590555,0.15,,,,,,,16.4359,30.5877,10.9472,0.0,0.8539,0.006801,0.358,0.0,13.0,,,,,,4.20529,PASS,
67,s05_vel_pi_leg_cycling,g000008_c1,8,,,,,,0.938536990954777,0.001,0.15,,,,,,,14.2751,30.6954,9.3028,0.0,0.9787,0.00676,0.358,13.0,13.0,,,,,,4.36361,PASS,
