run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
65,s04_vel_pi_staircase,g000007_c7,7,,,,,,0.001,0.5688195642994026,0.1,,,,,,,1.6306,3.2256,0.6903,0.0,0.1834,0.007145,0.0,0.0,3.0,,,,,,200.623435,FAIL,vel error exceeded
66,s04_vel_pi_staircase,g000008_c0,8,,,,,,0.001,0.09162468915431826,0.1,,,,,,,0.8108,1.7333,0.9363,0.0,0.1461,0.007127,0.0,0.0,3.0,,,,,,200.451362,FAIL,vel error exceeded
67,s04_vel_pi_staircase,g000008_c1,8,,,,,,0.001572372052191703,5.7133665502448565,0.15,,,,,,,12.1301,24.1193,0.1062,0.0,0.0,0.006238,0.0,13.0,0.752,,,,,,200.663133,FAIL,vel error exceeded
68,s04_vel_pi_staircase,g000008_c2,8,,,,,,0.001,0.059986202564669466,0.1,,,,,,,0.6229,1.3726,0.9871,0.0,0.1726,0.007142,0.0,0.0,3.0,,,,,,200.528803,FAIL,vel error exceeded
69,s04_vel_pi_staircase,g000008_c3,8,,,,,,0.0041027601151378814,0.0014987647291745065,0.15,,,,,,,0.1772,0.3717,1.0866,0.0,0.2278,0.007174,0.0,0.0,3.0,,,,,,200.69027,FAIL,vel error exceeded
70,s04_vel_pi_staircase,g000008_c4,8,,,,,,0.0035806287049907886,4.55210303593361,0.15,,,,,,,9.6497,18.164,0.1024,0.0,0.0,0.006366,0.0,13.0,0.83,,,,,,200.457108,FAIL,vel error exceeded
71,s04_vel_pi_staircase,g000008_c5,8,,,,,,0.064414455021578,0.6977631264061874,0.13837960851423292,,,,,,,2.4779,6.512,0.7817,0.0,0.2487,0.00714,0.0,0.0,3.0,,,,,,200.877018,FAIL,vel error exceeded
72,s04_vel_pi_staircase,g000008_c6,8,,,,,,0.001,0.2126584439121395,0.15,,,,,,,1.1628,2.1027,0.7863,0.0,0.0834,0.007095,0.0,0.0,3.0,,,,,,200.268622,FAIL,vel error exceeded
73,s04_vel_pi_staircase,g000008_c7,8,,,,,,0.001,1.8886251972826766,0.15,,,,,,,4.7371,8.6366,0.0917,0.0,0.4317,0.006694,0.0,13.0,1.084,,,,,,201.458025,FAIL,vel error exceeded
74,s04_vel_pi_staircase,g000009_c0,9,,,,,,0.001,3.5841519337973353,0.1,,,,,,,7.8753,13.7312,0.1137,0.0,0.0,0.006461,0.0,13.0,0.948,,,,,,200.320395,FAIL,vel error exceeded
75,s04_vel_pi_staircase,g000009_c1,9,,,,,,0.0784948350530688,1.2476447939156194,0.11705924138087058,,,,,,,5.6101,11.0476,0.3051,0.0,0.3537,0.007237,0.0,0.0,2.002,,,,,,201.31674,FAIL,vel error exceeded
76,s04_vel_pi_staircase,g000009_c2,9,,,,,,0.001,10.0,0.1,,,,,,,2.6349,7.6538,0.0366,0.0,0.0,0.006295,0.0,13.0,0.296,,,,,,200.645842,FAIL,vel error exceeded
77,s04_vel_pi_staircase,g000009_c3,9,,,,,,0.0034032021370925874,8.73004814636144,0.15,,,,,,,3.3935,9.6729,0.0454,0.0,0.0,0.006405,0.0,13.0,0.344,,,,,,200.686378,FAIL,vel error exceeded
78,s04_vel_pi_staircase,g000009_c4,9,,,,,,0.001,0.001,0.15,,,,,,,0.1431,0.3022,1.0954,0.0,0.2321,0.007177,0.0,0.0,3.0,,,,,,200.702527,FAIL,vel error exceeded
79,s04_vel_pi_staircase,g000009_c5,9,,,,,,0.001,0.026544656528291206,0.15,,,,,,,0.3714,0.8313,1.0463,0.0,0.2047,0.00716,0.0,0.0,3.0,,,,,,200.622118,FAIL,vel error exceeded
80,s04_vel_pi_staircase,g000009_c6,9,,,,,,0.001581494074747811,0.05836818511227317,0.15,,,,,,,0.6158,1.3587,0.9891,0.0,0.1737,0.007142,0.0,0.0,3.0,,,,,,200.531903,FAIL,vel error exceeded
