run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
75,6_YAW_PI_turn,evo_g000009_c1,2026-03-19 18:07:37,,,,,,,6.0044,14.2416,18.5435,3.76,2.993,8.0,8.0,,,,,,2.8024,PASS,
79,6_YAW_PI_turn,evo_g000009_c5,2026-03-19 18:07:37,,,,,,,5.9563,10.2568,16.6617,3.698,2.8393,8.0,8.0,,,,,,2.2438,PASS,
80,6_YAW_PI_turn,evo_g000009_c6,2026-03-19 18:07:37,,,,,,,5.3678,9.7342,16.2902,3.666,2.7632,8.0,8.0,,,,,,2.1961,PASS,
77,6_YAW_PI_turn,evo_g000009_c3,2026-03-19 18:07:37,,,,,,,5.8102,9.6488,19.095,4.444,3.0552,8.0,8.0,,,,,,2.6894,PASS,
81,6_YAW_PI_turn,evo_g000009_c7,2026-03-19 18:07:37,,,,,,,5.8842,10.6144,17.8647,3.538,2.7944,8.0,8.0,,,,,,2.2249,PASS,
76,6_YAW_PI_turn,evo_g000009_c2,2026-03-19 18:07:37,,,,,,,5.4591,9.9529,17.4041,4.146,2.8362,7.11,8.0,,,,,,2.6642,PASS,
87,6_YAW_PI_turn,evo_g000010_c5,2026-03-19 18:07:37,,,,,,,5.9994,10.3011,16.7133,3.766,2.6894,8.0,8.0,,,,,,2.4431,PASS,
88,6_YAW_PI_turn,evo_g000010_c6,2026-03-19 18:07:37,,,,,,,5.7669,13.4247,21.5409,4.5,3.5499,8.0,8.0,,,,,,2.7208,PASS,
86,6_YAW_PI_turn,evo_g000010_c4,2026-03-19 18:07:37,,,,,,,5.6961,10.0797,19.1531,3.724,3.0901,8.0,8.0,,,,,,2.4065,PASS,
83,6_YAW_PI_turn,evo_g000010_c1,2026-03-19 18:07:37,,,,,,,5.9433,9.0306,18.6401,3.746,3.1486,8.0,8.0,,,,,,2.3376,PASS,
85,6_YAW_PI_turn,evo_g000010_c3,2026-03-19 18:07:37,,,,,,,4.9367,13.8394,21.0796,4.22,3.4719,4.478,8.0,,,,,,6.437,PASS,
82,6_YAW_PI_turn,evo_g000010_c0,2026-03-19 18:07:37,,,,,,,6.2168,10.8098,17.0463,3.258,2.4756,8.0,8.0,,,,,,3.0469,PASS,
84,6_YAW_PI_turn,evo_g000010_c2,2026-03-19 18:07:37,,,,,,,4.7218,9.7909,20.1181,3.834,3.4582,2.582,8.0,,,,,,8.2431,PASS,
89,6_YAW_PI_turn,evo_g000010_c7,2026-03-19 18:07:37,,,,,,,5.8624,11.3475,18.1225,4.408,2.6828,8.0,8.0,,,,,,2.7915,PASS,
97,6_YAW_PI_turn,evo_g000011_c7,2026-03-19 18:07:38,,,,,,,6.0158,11.2234,20.3574,3.828,3.1311,8.0,8.0,,,,,,2.1766,PASS,
96,6_YAW_PI_turn,evo_g000011_c6,2026-03-19 18:07:38,,,,,,,5.8265,9.3014,19.3112,4.13,3.1036,8.0,8.0,,,,,,2.587,PASS,
95,6_YAW_PI_turn,evo_g000011_c5,2026-03-19 18:07:38,,,,,,,5.8608,10.4768,16.4245,3.23,2.5628,8.0,8.0,,,,,,2.3933,PASS,
90,6_YAW_PI_turn,evo_g000011_c0,2026-03-19 18:07:38,,,,,,,5.8953,11.143,16.2138,3.686,2.4741,8.0,8.0,,,,,,2.2443,PASS,
91,6_YAW_PI_turn,evo_g000011_c1,2026-03-19 18:07:38,,,,,,,5.3005,10.1798,16.8276,3.952,2.6181,8.0,8.0,,,,,,2.6633,PASS,
92,6_YAW_PI_turn,evo_g000011_c2,2026-03-19 18:07:38,,,,,,,6.2834,11.6772,18.0582,3.348,2.7624,8.0,8.0,,,,,,2.347,PASS,
94,6_YAW_PI_turn,evo_g000011_c4,2026-03-19 18:07:38,,,,,,,6.1437,9.7859,20.2557,4.152,3.1156,8.0,8.0,,,,,,2.3754,PASS,
93,6_YAW_PI_turn,evo_g000011_c3,2026-03-19 18:07:38,,,,,,,5.9993,11.933,19.6159,4.132,3.0454,8.0,8.0,,,,,,2.2847,PASS,
99,6_YAW_PI_turn,evo_g000012_c1,2026-03-19 18:07:38,,,,,,,5.832,10.3285,19.9319,4.256,3.1313,8.0,8.0,,,,,,2.8383,PASS,
104,6_YAW_PI_turn,evo_g000012_c6,2026-03-19 18:07:39,,,,,,,4.3504,10.3801,13.7586,4.014,2.0936,5.892,8.0,,,,,,2.8254,PASS,
101,6_YAW_PI_turn,evo_g000012_c3,2026-03-19 18:07:39,,,,,,,4.4323,9.9589,12.7235,5.636,1.9081,8.0,8.0,,,,,,3.6241,PASS,
98,6_YAW_PI_turn,evo_g000012_c0,2026-03-19 18:07:39,,,,,,,4.7677,9.7624,17.9446,2.496,3.0694,8.0,8.0,,,,,,11.1721,PASS,
