time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
9.2830,2.196,0.0,-9.90,4.34,0.62,10.59,12.47,10.79,96.95,94.44,94.44,3.17,7.13
9.2995,2.154,0.0,-10.35,4.44,0.72,11.04,12.96,11.25,97.18,94.67,94.67,3.17,7.12
9.3160,2.112,0.0,-7.03,3.70,-0.06,7.78,8.63,7.92,97.21,94.69,94.69,2.60,6.61
9.3325,2.084,0.0,-7.43,3.79,0.04,8.18,9.19,8.32,97.16,94.63,94.63,2.68,6.69
9.3490,2.046,0.0,-9.07,4.15,0.42,9.77,11.46,9.95,96.90,94.38,94.38,3.07,7.06
9.3655,1.998,0.0,-7.06,3.71,-0.05,7.83,8.54,7.95,97.37,94.83,94.83,2.50,6.49
9.3820,1.963,0.0,-9.15,4.17,0.44,9.86,11.40,10.03,97.19,94.65,94.65,2.94,6.94
9.3985,1.927,0.0,-8.29,3.98,0.24,9.02,10.35,9.18,97.05,94.52,94.52,2.83,6.85
9.4150,1.876,0.0,-6.07,3.49,-0.28,6.85,7.34,6.98,97.34,94.85,94.85,2.48,6.42
9.4315,1.847,0.0,-6.10,3.50,-0.28,6.88,7.40,7.01,97.28,94.79,94.79,2.49,6.43
9.4480,1.818,0.0,-8.06,3.93,0.18,8.80,9.92,8.94,97.29,94.74,94.74,2.69,6.71
9.4645,1.782,0.0,-9.94,4.35,0.62,10.64,12.51,10.84,96.97,94.46,94.46,3.17,7.12
9.4810,1.734,0.0,-9.27,4.21,0.46,9.99,11.51,10.17,97.21,94.66,94.66,2.90,6.91
9.4975,1.695,0.0,-8.38,4.00,0.25,9.11,10.44,9.26,97.11,94.58,94.58,2.83,6.85
9.5140,1.660,0.0,-6.65,3.62,-0.15,7.42,8.13,7.55,97.26,94.74,94.74,2.55,6.53
9.5305,1.622,0.0,-8.85,4.11,0.36,9.57,10.97,9.74,97.15,94.61,94.61,2.84,6.86
9.5470,1.597,0.0,-8.21,3.97,0.21,8.95,10.07,9.10,97.31,94.75,94.75,2.67,6.70
9.5635,1.578,0.0,-5.65,3.40,-0.38,6.43,6.86,6.56,97.18,94.71,94.71,2.48,6.40
9.5800,1.545,0.0,-8.54,4.04,0.29,9.26,10.63,9.42,97.15,94.61,94.61,2.85,6.87
9.5965,1.519,0.0,-8.06,3.93,0.18,8.79,10.02,8.94,97.01,94.47,94.47,2.78,6.80
9.6130,1.482,0.0,-10.08,4.38,0.65,10.77,12.75,10.97,96.90,94.40,94.40,3.25,7.20
9.6295,1.431,0.0,-9.00,4.14,0.40,9.72,11.17,9.89,97.14,94.59,94.59,2.87,6.88
9.6460,1.401,0.0,-9.65,4.28,0.55,10.34,12.18,10.54,96.89,94.38,94.38,3.15,7.13
9.6625,1.379,0.0,-12.41,4.90,1.19,13.04,15.97,13.33,96.65,94.30,94.30,4.01,7.77
9.6790,1.356,0.0,-7.03,3.71,-0.06,7.79,8.63,7.93,97.23,94.70,94.70,2.59,6.59
9.6955,1.325,0.0,-10.06,4.38,0.64,10.76,12.65,10.95,97.08,94.56,94.56,3.18,7.14
9.7120,1.289,0.0,-6.17,3.51,-0.27,6.95,7.45,7.07,97.28,94.77,94.77,2.46,6.40
9.7285,1.262,0.0,-9.33,4.22,0.47,10.05,11.64,10.22,97.09,94.55,94.55,2.96,6.97
9.7450,1.232,0.0,-7.78,3.88,0.11,8.52,9.68,8.67,97.03,94.50,94.50,2.75,6.77
9.7615,1.195,0.0,-8.13,3.95,0.19,8.87,10.02,9.02,97.28,94.72,94.72,2.70,6.72
9.7780,1.173,0.0,-7.91,3.90,0.14,8.66,9.72,8.80,97.19,94.64,94.64,2.66,6.68
9.7945,1.155,0.0,-8.08,3.93,0.18,8.80,10.23,8.96,96.79,94.28,94.28,2.95,6.96
9.8110,1.121,0.0,-7.71,3.86,0.09,8.46,9.52,8.60,97.13,94.59,94.59,2.68,6.70
9.8275,1.079,0.0,-8.63,4.06,0.30,9.36,10.68,9.52,97.19,94.64,94.64,2.80,6.82
9.8440,1.051,0.0,-8.21,3.97,0.21,8.95,10.13,9.10,97.26,94.70,94.70,2.72,6.75
9.8605,1.021,0.0,-10.91,4.57,0.84,11.58,13.82,11.81,96.93,94.46,94.46,3.43,7.33
9.8770,1.007,0.0,-9.43,4.24,0.49,10.14,11.80,10.32,97.04,94.51,94.51,3.01,7.01
9.8935,0.979,0.0,-7.33,3.78,0.00,8.09,9.01,8.22,97.14,94.60,94.60,2.61,6.62
9.9100,0.959,0.0,-7.63,3.84,0.07,8.38,9.40,8.51,97.17,94.63,94.63,2.66,6.68
9.9265,0.928,0.0,-7.23,3.75,-0.02,7.99,8.83,8.12,97.23,94.68,94.68,2.56,6.55
9.9430,0.915,0.0,-8.82,4.10,0.35,9.53,11.14,9.70,96.86,94.34,94.34,3.03,7.03
9.9595,0.885,0.0,-7.10,3.72,-0.05,7.86,8.67,8.00,97.24,94.71,94.71,2.56,6.55
9.9760,0.865,0.0,-6.68,3.63,-0.15,7.46,8.03,7.58,97.35,94.82,94.82,2.44,6.40
9.9925,0.847,0.0,-6.80,3.66,-0.13,7.57,8.20,7.69,97.32,94.78,94.78,2.47,6.44
10.0090,0.834,0.0,-7.47,3.80,0.03,8.21,9.26,8.36,97.03,94.50,94.50,2.69,6.71
10.0255,0.821,0.0,-7.46,3.80,0.03,8.21,9.28,8.36,97.05,94.52,94.52,2.71,6.73
10.0420,0.783,0.0,-7.94,3.91,0.14,8.68,9.84,8.83,97.10,94.56,94.56,2.73,6.75
10.0585,0.755,0.0,-7.28,3.77,-0.01,8.04,8.90,8.17,97.23,94.68,94.68,2.57,6.57
10.0750,0.750,0.0,-8.83,4.11,0.35,9.55,11.05,9.72,96.95,94.42,94.42,2.92,6.94
10.0915,0.725,0.0,-8.82,4.11,0.34,9.55,10.93,9.71,97.17,94.62,94.62,2.82,6.84
10.1080,0.715,0.0,-8.17,3.96,0.19,8.90,10.16,9.05,97.01,94.47,94.47,2.78,6.81
10.1245,0.695,0.0,-7.08,3.73,-0.06,7.85,8.53,7.98,97.42,94.87,94.87,2.47,6.44
10.1410,0.683,0.0,-6.72,3.64,-0.14,7.49,8.24,7.62,97.05,94.54,94.54,2.55,6.53
10.1575,0.668,0.0,-10.43,4.47,0.72,11.12,13.08,11.33,97.03,94.51,94.51,3.20,7.15
10.1740,0.668,0.0,-7.87,3.89,0.12,8.61,9.74,8.75,97.04,94.49,94.49,2.71,6.73
10.1905,0.656,0.0,-6.67,3.63,-0.15,7.44,8.15,7.57,97.13,94.61,94.61,2.53,6.51
10.2070,0.631,0.0,-9.16,4.18,0.42,9.88,11.42,10.05,97.12,94.57,94.57,2.94,6.94
10.2235,0.628,0.0,-5.87,3.45,-0.34,6.66,6.99,6.78,97.31,94.81,94.81,2.39,6.28
10.2400,0.612,0.0,-8.96,4.14,0.37,9.69,11.10,9.85,97.10,94.55,94.55,2.84,6.85
10.2565,0.601,0.0,-8.48,4.03,0.26,9.22,10.52,9.37,97.14,94.59,94.59,2.79,6.81
10.2730,0.586,0.0,-6.57,3.61,-0.18,7.34,7.96,7.46,97.25,94.73,94.73,2.49,6.45
10.2895,0.565,0.0,-7.88,3.90,0.12,8.63,9.68,8.78,97.14,94.58,94.58,2.65,6.67
10.3060,0.548,0.0,-10.83,4.56,0.81,11.51,13.68,11.74,96.92,94.43,94.43,3.37,7.29
10.3225,0.537,0.0,-7.41,3.79,0.02,8.16,9.12,8.30,97.05,94.51,94.51,2.63,6.64
10.3390,0.527,0.0,-8.39,4.01,0.24,9.12,10.47,9.28,96.95,94.41,94.41,2.84,6.86
10.3555,0.506,0.0,-8.44,4.02,0.25,9.17,10.49,9.33,97.00,94.46,94.46,2.81,6.83
10.3720,0.494,0.0,-6.33,3.55,-0.23,7.10,7.71,7.23,97.10,94.59,94.59,2.50,6.45
10.3885,0.478,0.0,-6.21,3.53,-0.26,6.99,7.47,7.11,97.21,94.70,94.70,2.44,6.36
10.4050,0.469,0.0,-9.45,4.25,0.49,10.16,11.84,10.34,96.95,94.42,94.42,3.02,7.02
10.4215,0.459,0.0,-8.29,3.99,0.22,9.02,10.36,9.18,96.92,94.39,94.39,2.84,6.86
10.4380,0.450,0.0,-8.47,4.03,0.26,9.20,10.54,9.36,97.02,94.47,94.47,2.82,6.84
10.4545,0.446,0.0,-7.43,3.79,0.02,8.18,9.17,8.32,97.00,94.47,94.47,2.65,6.66
10.4710,0.425,0.0,-7.74,3.87,0.09,8.49,9.52,8.63,97.13,94.57,94.57,2.64,6.66
10.4875,0.420,0.0,-7.57,3.83,0.05,8.32,9.35,8.46,97.01,94.47,94.47,2.67,6.68
10.5040,0.409,0.0,-6.81,3.66,-0.13,7.58,8.28,7.70,97.15,94.62,94.62,2.51,6.48
10.5205,0.397,0.0,-10.64,4.52,0.76,11.33,13.40,11.55,96.95,94.45,94.45,3.28,7.22
10.5370,0.398,0.0,-8.01,3.92,0.15,8.75,9.99,8.90,96.95,94.41,94.41,2.79,6.81
10.5535,0.397,0.0,-7.47,3.81,0.03,8.22,9.25,8.36,97.07,94.53,94.53,2.68,6.69
10.5700,0.385,0.0,-8.11,3.95,0.17,8.85,10.02,9.00,97.08,94.53,94.53,2.71,6.73
10.5865,0.375,0.0,-5.84,3.44,-0.35,6.63,6.96,6.75,97.19,94.69,94.69,2.40,6.28
10.6030,0.364,0.0,-7.32,3.78,-0.01,8.08,8.92,8.22,97.18,94.63,94.63,2.55,6.55
10.6195,0.357,0.0,-7.50,3.81,0.03,8.25,9.19,8.39,97.06,94.51,94.51,2.59,6.60
10.6360,0.352,0.0,-6.06,3.49,-0.30,6.85,7.32,6.97,97.11,94.61,94.61,2.45,6.37
10.6525,0.343,0.0,-10.29,4.44,0.68,10.98,12.98,11.19,96.89,94.38,94.38,3.25,7.20
10.6690,0.348,0.0,-9.05,4.16,0.39,9.77,11.36,9.94,96.92,94.38,94.38,2.98,6.99
10.6855,0.340,0.0,-11.49,4.70,0.95,12.15,14.59,12.40,96.87,94.42,94.42,3.58,7.44
10.7020,0.326,0.0,-10.83,4.55,0.80,11.50,13.78,11.74,96.76,94.29,94.29,3.47,7.37
10.7185,0.321,0.0,-7.76,3.87,0.09,8.51,9.55,8.65,97.00,94.46,94.46,2.65,6.66
10.7350,0.319,0.0,-11.55,4.72,0.97,12.22,14.66,12.47,96.92,94.47,94.47,3.58,7.44
10.7515,0.318,0.0,-6.91,3.68,-0.10,7.67,8.52,7.80,97.03,94.51,94.51,2.60,6.59
10.7680,0.319,0.0,-5.70,3.41,-0.38,6.50,6.78,6.62,97.16,94.67,94.67,2.38,6.25
10.7845,0.315,0.0,-9.12,4.18,0.40,9.85,11.27,10.01,97.19,94.63,94.63,2.83,6.85
10.8010,0.329,0.0,-8.87,4.12,0.35,9.59,11.07,9.76,97.04,94.49,94.49,2.91,6.92
10.8175,0.328,0.0,-7.49,3.81,0.03,8.23,9.32,8.37,96.87,94.35,94.35,2.72,6.73
10.8340,0.322,0.0,-9.55,4.27,0.50,10.26,11.88,10.44,97.04,94.49,94.49,2.96,6.97
10.8505,0.303,0.0,-8.77,4.10,0.32,9.50,10.88,9.66,97.11,94.55,94.55,2.83,6.84
10.8670,0.309,0.0,-8.17,3.96,0.19,8.90,10.15,9.06,96.97,94.42,94.42,2.78,6.80
10.8835,0.319,0.0,-6.99,3.70,-0.09,7.75,8.55,7.89,97.06,94.53,94.53,2.56,6.54
10.9000,0.318,0.0,-7.93,3.91,0.13,8.67,9.72,8.82,97.13,94.57,94.57,2.64,6.65
10.9165,0.323,0.0,-5.48,3.36,-0.43,6.28,6.61,6.40,97.09,94.62,94.62,2.44,6.31
10.9330,0.316,0.0,-9.51,4.26,0.50,10.22,11.90,10.41,96.95,94.41,94.41,3.01,7.01
10.9495,0.306,0.0,-8.72,4.09,0.31,9.45,10.87,9.61,97.01,94.46,94.46,2.86,6.88
10.9660,0.310,0.0,-7.75,3.87,0.09,8.49,9.58,8.64,97.06,94.52,94.52,2.69,6.71
10.9825,0.318,0.0,-10.30,4.44,0.68,10.99,13.00,11.21,96.91,94.40,94.40,3.26,7.21
10.9990,0.322,0.0,-10.19,4.41,0.65,10.88,12.83,11.08,96.90,94.39,94.39,3.21,7.17
11.0155,0.323,0.0,-7.92,3.91,0.13,8.66,9.81,8.81,97.00,94.45,94.45,2.72,6.73
11.0320,0.308,0.0,-9.66,4.29,0.53,10.36,12.13,10.55,96.91,94.39,94.39,3.09,7.07
11.0485,0.306,0.0,-8.38,4.01,0.23,9.12,10.41,9.28,97.02,94.47,94.47,2.79,6.81
11.0650,0.301,0.0,-9.79,4.33,0.56,10.49,12.24,10.69,97.03,94.49,94.49,3.06,7.05
11.0815,0.309,0.0,-6.13,3.51,-0.29,6.91,7.39,7.04,97.15,94.65,94.65,2.44,6.36
11.0980,0.318,0.0,-8.81,4.10,0.33,9.53,11.08,9.70,96.89,94.36,94.36,2.97,6.98
11.1145,0.317,0.0,-9.98,4.36,0.60,10.67,12.62,10.88,96.81,94.30,94.30,3.22,7.19
11.1310,0.321,0.0,-8.31,3.99,0.22,9.04,10.31,9.20,96.99,94.44,94.44,2.78,6.80
11.1475,0.326,0.0,-5.56,3.38,-0.42,6.36,6.56,6.48,97.31,94.83,94.83,2.36,6.19
11.1640,0.324,0.0,-6.63,3.62,-0.17,7.41,7.98,7.54,97.29,94.75,94.75,2.44,6.39
11.1805,0.331,0.0,-6.88,3.67,-0.11,7.64,8.44,7.77,97.06,94.53,94.53,2.57,6.56
11.1970,0.322,0.0,-8.62,4.06,0.29,9.34,10.77,9.51,96.95,94.41,94.41,2.88,6.89
11.2135,0.323,0.0,-10.71,4.53,0.77,11.40,13.46,11.62,97.03,94.53,94.53,3.28,7.22
11.2300,0.328,0.0,-8.94,4.14,0.36,9.66,11.07,9.82,97.09,94.53,94.53,2.83,6.85
11.2465,0.323,0.0,-11.12,4.62,0.87,11.79,14.11,12.03,96.82,94.36,94.36,3.49,7.38
11.2630,0.329,0.0,-8.44,4.02,0.25,9.16,10.52,9.32,96.94,94.40,94.40,2.84,6.86
11.2795,0.319,0.0,-6.52,3.60,-0.20,7.30,7.82,7.42,97.17,94.64,94.64,2.42,6.36
11.2960,0.330,0.0,-8.15,3.96,0.18,8.88,10.14,9.04,96.94,94.40,94.40,2.78,6.80
11.3125,0.335,0.0,-9.70,4.30,0.54,10.40,12.26,10.60,96.83,94.31,94.31,3.16,7.14
11.3290,0.344,0.0,-8.50,4.03,0.26,9.23,10.57,9.39,96.96,94.41,94.41,2.82,6.84
11.3455,0.349,0.0,-6.64,3.62,-0.17,7.42,8.01,7.55,97.23,94.69,94.69,2.45,6.40
11.3620,0.353,0.0,-8.93,4.13,0.36,9.65,11.11,9.82,97.05,94.50,94.50,2.88,6.89
11.3785,0.357,0.0,-9.49,4.25,0.49,10.20,11.95,10.39,96.84,94.32,94.32,3.09,7.08
11.3950,0.355,0.0,-9.26,4.21,0.43,9.98,11.53,10.15,97.08,94.53,94.53,2.92,6.93
11.4115,0.359,0.0,-4.87,3.23,-0.58,5.69,5.58,5.82,97.41,94.96,94.96,2.32,6.07
11.4280,0.363,0.0,-9.39,4.23,0.47,10.10,11.77,10.28,96.97,94.43,94.43,3.02,7.02
11.4445,0.374,0.0,-6.57,3.61,-0.19,7.35,7.79,7.47,97.39,94.84,94.84,2.36,6.29
11.4610,0.392,0.0,-6.74,3.64,-0.15,7.51,8.17,7.63,97.16,94.62,94.62,2.49,6.46
11.4775,0.387,0.0,-6.63,3.63,-0.17,7.42,7.85,7.53,97.44,94.89,94.89,2.35,6.28
11.4940,0.389,0.0,-6.66,3.63,-0.16,7.44,8.06,7.56,97.19,94.66,94.66,2.47,6.43
11.5105,0.385,0.0,-9.97,4.36,0.60,10.66,12.58,10.87,96.92,94.40,94.40,3.20,7.17
11.5270,0.391,0.0,-5.58,3.39,-0.41,6.38,6.72,6.50,97.10,94.63,94.63,2.43,6.31
11.5435,0.394,0.0,-8.23,3.98,0.20,8.98,10.13,9.12,97.14,94.58,94.58,2.69,6.71
11.5600,0.399,0.0,-7.48,3.81,0.02,8.24,9.11,8.38,97.17,94.61,94.61,2.55,6.56
11.5765,0.407,0.0,-7.14,3.74,-0.06,7.91,8.58,8.03,97.35,94.79,94.79,2.45,6.43
11.5930,0.408,0.0,-7.24,3.76,-0.03,8.00,8.81,8.13,97.17,94.63,94.63,2.54,6.53
11.6095,0.415,0.0,-7.84,3.89,0.11,8.59,9.68,8.73,97.03,94.48,94.48,2.68,6.70
11.6260,0.423,0.0,-11.05,4.61,0.85,11.73,14.03,11.96,96.83,94.36,94.36,3.49,7.38
11.6425,0.418,0.0,-6.32,3.56,-0.24,7.11,7.63,7.22,97.17,94.66,94.66,2.45,6.39
11.6590,0.409,0.0,-7.79,3.88,0.10,8.53,9.59,8.68,97.00,94.46,94.46,2.66,6.68
11.6755,0.418,0.0,-7.68,3.86,0.07,8.44,9.35,8.58,97.19,94.63,94.63,2.56,6.57
11.6920,0.427,0.0,-7.56,3.82,0.05,8.30,9.41,8.45,96.90,94.38,94.38,2.73,6.74
11.7085,0.425,0.0,-5.68,3.41,-0.39,6.47,6.75,6.60,97.22,94.73,94.73,2.38,6.25
11.7250,0.437,0.0,-6.71,3.64,-0.15,7.48,8.18,7.61,97.05,94.53,94.53,2.52,6.49
11.7415,0.446,0.0,-7.88,3.89,0.12,8.61,9.85,8.77,96.90,94.37,94.37,2.79,6.81
11.7580,0.440,0.0,-9.91,4.35,0.59,10.61,12.51,10.81,96.83,94.31,94.31,3.20,7.16
11.7745,0.445,0.0,-6.82,3.66,-0.12,7.59,8.33,7.72,96.98,94.46,94.46,2.53,6.51
11.7910,0.450,0.0,-6.69,3.63,-0.16,7.47,8.09,7.60,97.13,94.60,94.60,2.47,6.43
11.8075,0.455,0.0,-8.53,4.04,0.27,9.25,10.69,9.42,96.83,94.30,94.30,2.90,6.91
11.8240,0.457,0.0,-7.75,3.87,0.09,8.50,9.49,8.65,97.13,94.57,94.57,2.61,6.62
11.8405,0.461,0.0,-7.06,3.72,-0.07,7.83,8.56,7.95,97.22,94.67,94.67,2.50,6.49
11.8570,0.463,0.0,-8.57,4.05,0.28,9.30,10.64,9.46,97.04,94.49,94.49,2.81,6.83
11.8735,0.476,0.0,-8.85,4.12,0.34,9.58,10.99,9.75,97.10,94.54,94.54,2.85,6.87
11.8900,0.493,0.0,-9.11,4.17,0.40,9.83,11.38,10.01,97.00,94.46,94.46,2.94,6.95
11.9065,0.498,0.0,-7.69,3.85,0.08,8.44,9.54,8.59,96.98,94.44,94.44,2.71,6.73
11.9230,0.501,0.0,-11.23,4.64,0.89,11.90,14.25,12.13,96.76,94.31,94.31,3.51,7.40
11.9395,0.510,0.0,-7.18,3.74,-0.04,7.94,8.75,8.07,97.10,94.56,94.56,2.54,6.54
11.9560,0.521,0.0,-7.05,3.71,-0.07,7.82,8.63,7.95,97.10,94.56,94.56,2.56,6.56
11.9725,0.532,0.0,-7.86,3.89,0.11,8.61,9.67,8.75,97.08,94.53,94.53,2.66,6.68
11.9890,0.543,0.0,-7.03,3.70,-0.08,7.78,8.73,7.92,96.97,94.46,94.46,2.67,6.67
12.0055,0.540,0.0,-5.47,3.36,-0.44,6.27,6.43,6.39,97.30,94.82,94.82,2.36,6.19
12.0220,0.532,0.0,-7.27,3.76,-0.02,8.03,8.92,8.16,97.11,94.57,94.57,2.60,6.60
12.0385,0.541,0.0,-7.68,3.85,0.08,8.43,9.51,8.57,96.96,94.42,94.42,2.69,6.71
12.0550,0.546,0.0,-5.64,3.40,-0.40,6.43,6.74,6.55,97.13,94.64,94.64,2.41,6.28
12.0715,0.540,0.0,-4.37,3.12,-0.69,5.19,5.07,5.34,97.28,94.88,94.88,2.38,6.13
12.0880,0.530,0.0,-8.62,4.06,0.29,9.34,10.73,9.50,96.94,94.40,94.40,2.84,6.86
12.1045,0.540,0.0,-8.05,3.93,0.16,8.78,10.07,8.94,96.86,94.33,94.33,2.82,6.84
12.1210,0.540,0.0,-7.05,3.71,-0.07,7.82,8.53,7.95,97.11,94.56,94.56,2.48,6.46
12.1375,0.558,0.0,-10.40,4.46,0.70,11.09,13.12,11.30,96.87,94.37,94.37,3.26,7.21
12.1540,0.553,0.0,-8.47,4.04,0.25,9.20,10.48,9.35,97.08,94.53,94.53,2.77,6.79
12.1705,0.564,0.0,-9.86,4.34,0.58,10.56,12.41,10.76,96.90,94.38,94.38,3.14,7.12
12.1870,0.572,0.0,-6.23,3.53,-0.26,7.02,7.41,7.13,97.25,94.72,94.72,2.38,6.29
12.2035,0.585,0.0,-8.22,3.97,0.20,8.96,10.23,9.11,96.96,94.41,94.41,2.79,6.81
12.2200,0.598,0.0,-9.88,4.34,0.58,10.57,12.47,10.78,96.79,94.28,94.28,3.19,7.16
12.2365,0.607,0.0,-7.59,3.83,0.05,8.33,9.44,8.48,97.00,94.47,94.47,2.73,6.75
12.2530,0.600,0.0,-9.00,4.15,0.38,9.72,11.23,9.89,97.02,94.48,94.48,2.92,6.93
12.2695,0.604,0.0,-8.21,3.97,0.19,8.95,10.09,9.10,97.13,94.57,94.57,2.68,6.70
12.2860,0.604,0.0,-8.78,4.10,0.33,9.51,10.89,9.68,97.11,94.55,94.55,2.82,6.84
12.3025,0.600,0.0,-6.97,3.70,-0.09,7.75,8.42,7.87,97.23,94.69,94.69,2.47,6.44
12.3190,0.619,0.0,-7.71,3.86,0.08,8.46,9.39,8.60,97.28,94.72,94.72,2.57,6.58
12.3355,0.629,0.0,-7.24,3.76,-0.03,8.00,8.91,8.14,97.07,94.53,94.53,2.61,6.61
12.3520,0.628,0.0,-5.93,3.46,-0.33,6.71,7.22,6.84,96.99,94.51,94.51,2.50,6.42
12.3685,0.626,0.0,-9.86,4.34,0.58,10.56,12.38,10.75,96.98,94.46,94.46,3.12,7.10
12.3850,0.627,0.0,-7.81,3.88,0.10,8.55,9.60,8.70,97.06,94.51,94.51,2.65,6.67
12.4015,0.635,0.0,-6.74,3.65,-0.15,7.52,8.15,7.65,97.30,94.76,94.76,2.47,6.44
12.4180,0.634,0.0,-8.08,3.94,0.16,8.82,9.99,8.97,97.12,94.57,94.57,2.73,6.75
12.4345,0.656,0.0,-6.45,3.58,-0.21,7.23,7.86,7.36,96.99,94.48,94.48,2.50,6.46
12.4510,0.658,0.0,-11.20,4.63,0.89,11.87,14.22,12.10,96.76,94.31,94.31,3.52,7.40
12.4675,0.664,0.0,-9.90,4.35,0.59,10.60,12.49,10.79,96.87,94.36,94.36,3.18,7.15
12.4840,0.663,0.0,-8.66,4.07,0.30,9.40,10.64,9.55,97.19,94.62,94.62,2.72,6.74
12.5005,0.663,0.0,-7.98,3.92,0.14,8.72,9.85,8.86,97.04,94.50,94.50,2.70,6.72
12.5170,0.665,0.0,-8.27,3.99,0.21,9.00,10.25,9.16,97.12,94.57,94.57,2.77,6.79
12.5335,0.669,0.0,-10.40,4.46,0.70,11.09,13.15,11.30,96.86,94.37,94.37,3.30,7.24
12.5500,0.663,0.0,-8.28,3.99,0.21,9.01,10.30,9.17,96.99,94.45,94.45,2.79,6.81
12.5665,0.676,0.0,-9.55,4.27,0.51,10.25,12.03,10.43,96.84,94.32,94.32,3.12,7.10
12.5830,0.688,0.0,-8.51,4.03,0.27,9.23,10.71,9.40,96.77,94.25,94.25,2.94,6.95
12.5995,0.707,0.0,-11.14,4.62,0.88,11.81,14.19,12.05,96.72,94.27,94.27,3.55,7.43
12.6160,0.697,0.0,-7.10,3.73,-0.06,7.87,8.63,8.00,97.17,94.63,94.63,2.52,6.51
12.6325,0.699,0.0,-9.16,4.18,0.42,9.87,11.55,10.05,96.83,94.30,94.30,3.05,7.05
12.6490,0.702,0.0,-7.75,3.87,0.09,8.50,9.51,8.64,97.19,94.64,94.64,2.63,6.65
12.6655,0.708,0.0,-6.38,3.57,-0.23,7.16,7.65,7.28,97.28,94.76,94.76,2.42,6.35
12.6820,0.706,0.0,-8.50,4.03,0.26,9.22,10.61,9.39,96.93,94.39,94.39,2.86,6.88
12.6985,0.700,0.0,-9.82,4.33,0.57,10.53,12.31,10.72,96.99,94.46,94.46,3.08,7.07
12.7150,0.707,0.0,-9.22,4.19,0.43,9.94,11.55,10.11,96.93,94.39,94.39,2.99,6.99
12.7315,0.719,0.0,-7.56,3.83,0.05,8.31,9.32,8.45,97.11,94.57,94.57,2.65,6.66
12.7480,0.713,0.0,-9.67,4.30,0.53,10.37,12.11,10.56,96.97,94.44,94.44,3.06,7.05
12.7645,0.715,0.0,-7.69,3.86,0.07,8.45,9.40,8.59,97.25,94.70,94.70,2.60,6.61
12.7810,0.717,0.0,-8.72,4.08,0.32,9.45,10.82,9.62,96.98,94.43,94.43,2.82,6.84
