run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
85,2_VEL_PI_disturbance,evo_g000010_c3,2026-03-19 17:18:40,,,,,0.01,0.021349,3.125,7.9158,18.0903,3.434,2.6356,0.446,13.0,,,,,,28.9091,PASS,
86,2_VEL_PI_disturbance,evo_g000010_c4,2026-03-19 17:18:40,,,,,0.01,0.012858,2.7471,8.866,16.5136,4.698,2.3357,0.484,13.0,,,,,,28.0844,PASS,
87,2_VEL_PI_disturbance,evo_g000010_c5,2026-03-19 17:18:40,,,,,0.01,0.011922,2.9609,7.3493,19.7856,3.392,2.7138,0.496,13.0,,,,,,32.7715,PASS,
88,2_VEL_PI_disturbance,evo_g000010_c6,2026-03-19 17:18:40,,,,,0.63464,0.187332,7.6725,18.3723,22.6652,3.752,2.9582,13.0,13.0,,,,,,31.2856,PASS,
82,2_VEL_PI_disturbance,evo_g000010_c0,2026-03-19 17:18:40,,,,,0.062611,0.01,5.3421,15.8325,19.8462,3.062,2.8306,0.448,13.0,,,,,,30.704,PASS,
83,2_VEL_PI_disturbance,evo_g000010_c1,2026-03-19 17:18:40,,,,,0.05141,0.153237,7.9524,16.9717,24.6415,3.812,3.0515,0.472,13.0,,,,,,35.3043,PASS,
84,2_VEL_PI_disturbance,evo_g000010_c2,2026-03-19 17:18:40,,,,,0.01,0.043315,3.6214,7.8868,19.1217,3.438,2.6271,0.4,13.0,,,,,,28.5832,PASS,
95,2_VEL_PI_disturbance,evo_g000011_c5,2026-03-19 17:18:40,,,,,0.123921,0.072904,6.2757,15.3092,20.3796,3.348,2.8091,0.156,13.0,,,,,,32.5077,PASS,
97,2_VEL_PI_disturbance,evo_g000011_c7,2026-03-19 17:18:40,,,,,0.018439,0.020259,3.2583,9.6375,16.7207,3.456,2.428,0.504,13.0,,,,,,27.589,PASS,
90,2_VEL_PI_disturbance,evo_g000011_c0,2026-03-19 17:18:40,,,,,0.171304,0.48749,11.3927,19.9462,27.4522,4.034,3.2441,13.0,13.0,,,,,,37.338,PASS,
96,2_VEL_PI_disturbance,evo_g000011_c6,2026-03-19 17:18:40,,,,,0.026879,0.373879,12.8303,33.9822,41.1512,4.436,6.6315,13.0,12.548,,,,,,256.9043,FAIL,fell over
91,2_VEL_PI_disturbance,evo_g000011_c1,2026-03-19 17:18:41,,,,,0.133714,0.01,6.0292,15.3445,22.2563,4.344,3.0256,0.11,13.0,,,,,,31.9543,PASS,
92,2_VEL_PI_disturbance,evo_g000011_c2,2026-03-19 17:18:41,,,,,0.021281,0.047023,5.4497,12.9398,19.0482,3.18,2.7703,0.476,13.0,,,,,,32.2455,PASS,
94,2_VEL_PI_disturbance,evo_g000011_c4,2026-03-19 17:18:41,,,,,0.165566,0.01,5.8823,15.1821,23.0419,3.82,3.0168,0.11,13.0,,,,,,31.7368,PASS,
SS,
99,2_VEL_PI_disturbance,evo_g000012_c1,2026-03-19 17:18:41,,,,,0.050027,0.310121,13.056,55.845,24.7902,3.706,4.0645,13.0,11.446,,,,,,243.5633,FAIL,fell over
105,2_VEL_PI_disturbance,evo_g000012_c7,2026-03-19 17:18:41,,,,,0.015965,0.01,3.0387,8.4421,18.7913,3.418,2.8099,0.45,13.0,,,,,,31.7558,PASS,
98,2_VEL_PI_disturbance,evo_g000012_c0,2026-03-19 17:18:41,,,,,0.01,0.039865,3.5536,10.969,16.0163,3.36,2.2868,0.398,13.0,,,,,,24.3602,PASS,
101,2_VEL_PI_disturbance,evo_g000012_c3,2026-03-19 17:18:41,,,,,0.010018,0.01,2.6482,8.2287,19.7605,3.056,2.6153,0.446,13.0,,,,,,29.1281,PASS,
104,2_VEL_PI_disturbance,evo_g000012_c6,2026-03-19 17:18:41,,,,,0.01,0.146971,10.2794,18.0632,24.9365,3.366,3.1368,0.304,13.0,,,,,,37.2587,PASS,
102,2_VEL_PI_disturbance,evo_g000012_c4,2026-03-19 17:18:41,,,,,0.130772,0.01,4.9377,13.0192,22.0263,4.092,3.1054,0.12,13.0,,,,,,37.3262,PASS,
103,2_VEL_PI_disturbance,evo_g000012_c5,2026-03-19 17:18:42,,,,,0.91243,0.087224,7.5613,16.9039,21.7425,4.31,2.8287,13.0,13.0,,,,,,28.4434,PASS,
100,2_VEL_PI_disturbance,evo_g000012_c2,2026-03-19 17:18:42,,,,,0.366758,2.546262,14.1466,19.474,28.6059,4.934,3.7186,13.0,13.0,,,,,,42.5397,PASS,
107,2_VEL_PI_disturbance,evo_g000013_c1,2026-03-19 17:18:42,,,,,0.01,1.185005,14.373,20.1012,28.2162,3.884,3.8388,13.0,13.0,,,,,,43.0971,PASS,
112,2_VEL_PI_disturbance,evo_g000013_c6,2026-03-19 17:18:42,,,,,0.01,0.138952,6.8459,16.737,18.9367,3.174,2.162,0.308,13.0,,,,,,25.7906,PASS,
106,2_VEL_PI_disturbance,evo_g000013_c0,2026-03-19 17:18:42,,,,,0.01,0.01,2.6237,7.6895,21.2871,3.742,2.7856,0.456,13.0,,,,,,34.1066,PASS,
111,2_VEL_PI_disturbance,evo_g000013_c5,2026-03-19 17:18:42,,,,,0.348171,0.01,6.6072,16.5996,21.0019,3.336,2.7684,0.282,13.0,,,,,,32.9479,PASS,
108,2_VEL_PI_disturbance,evo_g000013_c2,2026-03-19 17:18:42,,,,,1.147007,1.28721,10.6644,18.5491,24.699,3.782,2.9731,13.0,13.0,,,,,,36.6513,PASS,
109,2_VEL_PI_disturbance,evo_g000013_c3,2026-03-19 17:18:42,,,,,0.01,1.516504,13.2775,18.1482,24.4442,3.896,3.0654,13.0,13.0,,,,,,38.065,PASS,
113,2_VEL_PI_disturbance,evo_g000013_c7,2026-03-19 17:18:42,,,,,0.014834,0.536833,13.3623,19.4842,24.8525,3.736,2.9945,13.0,13.0,,,,,,36.7961,PASS,
110,2_VEL_PI_disturbance,evo_g000013_c4,2026-03-19 17:18:43,,,,,0.018353,0.044474,5.0854,12.0531,21.1872,3.728,3.1423,0.424,13.0,,,,,,36.113,PASS,
114,2_VEL_PI_disturbance,evo_g000014_c0,2026-03-19 17:18:43,,,,,0.966558,4.310556,12.9387,19.9798,30.6931,4.054,3.8677,13.0,13.0,,,,,,39.6408,PASS,
116,2_VEL_PI_disturbance,evo_g000014_c2,2026-03-19 17:18:43,,,,,0.201139,0.01,6.9243,16.9071,21.7259,3.09,3.0583,0.398,13.0,,,,,,37.9791,PASS,
120,2_VEL_PI_disturbance,evo_g000014_c6,2026-03-19 17:18:43,,,,,0.080454,0.235222,9.8584,17.9635,23.6741,3.794,3.0027,0.75,13.0,,,,,,31.5613,PASS,
118,2_VEL_PI_disturbance,evo_g000014_c4,2026-03-19 17:18:43,,,,,0.110488,0.031851,5.0119,15.1096,18.9865,3.21,2.6961,0.232,13.0,,,,,,31.0807,PASS,
119,2_VEL_PI_disturbance,evo_g000014_c5,2026-03-19 17:18:43,,,,,0.097252,0.01,5.5517,17.7568,22.7986,3.25,3.3215,0.472,13.0,,,,,,35.4391,PASS,
115,2_VEL_PI_disturbance,evo_g000014_c1,2026-03-19 17:18:43,,,,,0.039114,0.01,4.3999,13.1312,17.7635,3.94,2.5284,0.468,13.0,,,,,,27.1744,PASS,
117,2_VEL_PI_disturbance,evo_g000014_c3,2026-03-19 17:18:43,,,,,0.012097,0.023673,3.0275,8.5188,16.0696,3.62,2.2768,0.408,13.0,,,,,,27.6468,PASS,
121,2_VEL_PI_disturbance,evo_g000014_c7,2026-03-19 17:18:44,,,,,0.299507,0.213447,8.3734,17.1679,25.0092,3.532,3.0384,0.098,13.0,,,,,,35.4663,PASS,
125,2_VEL_PI_disturbance,evo_g000015_c3,2026-03-19 17:18:44,,,,,0.01,0.512357,12.0218,19.5829,23.269,4.122,2.7897,13.0,13.0,,,,,,31.6099,PASS,
