time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
3.9925,0.137,0.0,-6.18,3.16,0.23,6.75,8.36,6.92,83.92,81.87,81.87,2.98,5.62
4.0090,0.141,0.0,-5.07,2.95,-0.10,5.69,6.95,5.84,83.99,81.93,81.93,2.78,5.42
4.0255,0.151,0.0,-4.26,2.80,-0.34,4.92,5.85,5.07,83.99,81.93,81.93,2.58,5.22
4.0420,0.143,0.0,-5.56,3.05,0.04,6.16,7.53,6.32,83.98,81.91,81.91,2.83,5.47
4.0585,0.138,0.0,-4.67,2.88,-0.22,5.31,6.44,5.46,83.95,81.89,81.89,2.71,5.36
4.0750,0.123,0.0,-6.02,3.13,0.18,6.60,8.12,6.76,83.99,81.92,81.92,2.92,5.56
4.0915,0.119,0.0,-5.58,3.05,0.05,6.18,7.61,6.34,83.94,81.88,81.88,2.88,5.52
4.1080,0.123,0.0,-4.21,2.80,-0.36,4.87,5.76,5.02,84.00,81.93,81.93,2.54,5.18
4.1245,0.126,0.0,-4.64,2.87,-0.23,5.27,6.41,5.43,83.95,81.90,81.90,2.72,5.36
4.1410,0.122,0.0,-4.49,2.85,-0.27,5.14,6.16,5.29,84.00,81.94,81.94,2.63,5.28
4.1575,0.128,0.0,-5.46,3.02,0.02,6.06,7.47,6.22,83.93,81.88,81.88,2.87,5.52
4.1740,0.116,0.0,-6.23,3.17,0.25,6.79,8.45,6.96,83.90,81.86,81.86,3.02,5.66
4.1905,0.122,0.0,-5.64,3.07,0.06,6.25,7.60,6.40,84.00,81.93,81.93,2.80,5.45
4.2070,0.120,0.0,-4.92,2.93,-0.15,5.55,6.71,5.70,83.99,81.92,81.92,2.71,5.36
4.2235,0.110,0.0,-5.55,3.05,0.04,6.16,7.49,6.31,84.00,81.93,81.93,2.79,5.44
4.2400,0.117,0.0,-5.91,3.11,0.15,6.49,8.03,6.66,83.97,81.91,81.91,2.94,5.58
4.2565,0.121,0.0,-5.84,3.10,0.13,6.43,7.93,6.59,83.96,81.91,81.91,2.92,5.57
4.2730,0.117,0.0,-5.86,3.10,0.13,6.45,7.91,6.61,83.96,81.89,81.89,2.88,5.52
4.2895,0.126,0.0,-5.37,3.01,-0.02,5.98,7.26,6.13,83.98,81.91,81.91,2.76,5.41
4.3060,0.143,0.0,-4.72,2.89,-0.21,5.36,6.46,5.51,84.00,81.93,81.93,2.68,5.32
4.3225,0.144,0.0,-5.73,3.08,0.10,6.32,7.77,6.48,83.94,81.87,81.87,2.88,5.52
4.3390,0.125,0.0,-6.07,3.15,0.19,6.65,8.17,6.81,83.96,81.89,81.89,2.91,5.55
4.3555,0.124,0.0,-5.41,3.02,-0.00,6.01,7.36,6.17,83.95,81.89,81.89,2.82,5.47
4.3720,0.124,0.0,-5.51,3.04,0.03,6.11,7.52,6.27,83.97,81.91,81.91,2.86,5.51
4.3885,0.133,0.0,-5.20,2.98,-0.07,5.83,7.03,5.97,84.00,81.92,81.92,2.71,5.36
4.4050,0.132,0.0,-5.27,2.99,-0.05,5.88,7.14,6.03,83.97,81.90,81.90,2.75,5.40
4.4215,0.129,0.0,-5.34,3.00,-0.02,5.95,7.29,6.10,83.98,81.91,81.91,2.82,5.47
4.4380,0.121,0.0,-5.78,3.09,0.10,6.37,7.78,6.53,83.99,81.92,81.92,2.83,5.48
4.4545,0.118,0.0,-5.72,3.08,0.09,6.32,7.76,6.47,83.97,81.90,81.90,2.87,5.52
4.4710,0.116,0.0,-5.56,3.05,0.04,6.17,7.54,6.32,83.98,81.91,81.91,2.83,5.48
4.4875,0.128,0.0,-4.99,2.94,-0.13,5.61,6.79,5.76,83.97,81.90,81.90,2.72,5.36
4.5040,0.127,0.0,-5.62,3.06,0.06,6.21,7.63,6.37,83.97,81.90,81.90,2.86,5.51
4.5205,0.139,0.0,-5.62,3.06,0.07,6.22,7.66,6.38,83.97,81.91,81.91,2.89,5.53
4.5370,0.134,0.0,-5.78,3.09,0.11,6.37,7.81,6.53,83.99,81.92,81.92,2.86,5.51
4.5535,0.134,0.0,-5.45,3.02,0.01,6.06,7.43,6.21,83.95,81.89,81.89,2.84,5.48
4.5700,0.121,0.0,-6.50,3.23,0.32,7.07,8.69,7.23,83.95,81.89,81.89,2.96,5.59
4.5865,0.129,0.0,-4.99,2.94,-0.12,5.61,6.85,5.76,83.97,81.91,81.91,2.76,5.41
4.6030,0.133,0.0,-5.74,3.07,0.11,6.32,7.86,6.48,83.92,81.87,81.87,2.97,5.61
4.6195,0.136,0.0,-5.25,2.99,-0.05,5.87,7.11,6.01,83.98,81.90,81.90,2.74,5.39
4.6360,0.126,0.0,-6.02,3.14,0.18,6.60,8.09,6.76,83.99,81.92,81.92,2.89,5.53
4.6525,0.137,0.0,-5.19,2.97,-0.06,5.80,7.12,5.95,83.96,81.90,81.90,2.82,5.47
4.6690,0.135,0.0,-5.26,3.00,-0.05,5.88,7.11,6.03,83.99,81.91,81.91,2.72,5.37
4.6855,0.127,0.0,-5.74,3.08,0.10,6.33,7.79,6.49,83.97,81.91,81.91,2.89,5.53
4.7020,0.125,0.0,-5.26,2.99,-0.05,5.87,7.16,6.02,83.98,81.91,81.91,2.78,5.43
4.7185,0.131,0.0,-5.19,2.98,-0.06,5.80,7.11,5.95,83.98,81.92,81.92,2.81,5.46
4.7350,0.119,0.0,-5.50,3.03,0.03,6.10,7.51,6.26,83.96,81.90,81.90,2.87,5.51
4.7515,0.119,0.0,-4.74,2.90,-0.20,5.38,6.45,5.53,84.03,81.95,81.95,2.64,5.29
4.7680,0.127,0.0,-5.67,3.06,0.08,6.26,7.74,6.42,83.93,81.87,81.87,2.91,5.56
4.7845,0.130,0.0,-5.18,2.98,-0.08,5.80,6.95,5.95,84.04,81.95,81.95,2.67,5.32
4.8010,0.132,0.0,-5.60,3.05,0.06,6.20,7.59,6.35,83.97,81.90,81.90,2.84,5.49
4.8175,0.136,0.0,-5.34,3.00,-0.02,5.94,7.28,6.10,83.97,81.90,81.90,2.82,5.47
4.8340,0.148,0.0,-5.07,2.95,-0.10,5.68,6.96,5.84,83.95,81.89,81.89,2.79,5.44
4.8505,0.132,0.0,-5.46,3.03,0.02,6.07,7.41,6.22,83.96,81.89,81.89,2.81,5.46
4.8670,0.151,0.0,-4.60,2.86,-0.23,5.23,6.42,5.39,83.92,81.88,81.88,2.76,5.41
4.8835,0.151,0.0,-5.08,2.96,-0.10,5.71,6.87,5.85,84.02,81.94,81.94,2.69,5.34
4.9000,0.163,0.0,-5.99,3.13,0.17,6.57,8.11,6.73,83.95,81.89,81.89,2.94,5.58
4.9165,0.165,0.0,-5.36,3.01,-0.01,5.97,7.29,6.13,83.98,81.91,81.91,2.79,5.44
4.9330,0.153,0.0,-5.57,3.05,0.04,6.18,7.51,6.33,84.00,81.92,81.92,2.79,5.44
4.9495,0.152,0.0,-4.88,2.92,-0.16,5.52,6.65,5.67,84.00,81.93,81.93,2.69,5.34
4.9660,0.149,0.0,-4.67,2.88,-0.22,5.31,6.42,5.46,83.95,81.89,81.89,2.68,5.33
4.9825,0.153,0.0,-5.46,3.03,0.01,6.07,7.41,6.22,83.98,81.91,81.91,2.82,5.46
4.9990,0.171,0.0,-5.73,3.08,0.10,6.32,7.76,6.48,83.95,81.89,81.89,2.87,5.52
5.0155,0.165,0.0,-4.84,2.91,-0.17,5.48,6.60,5.63,84.00,81.92,81.92,2.68,5.33
5.0320,0.167,0.0,-5.58,3.05,0.05,6.19,7.55,6.34,83.97,81.90,81.90,2.81,5.46
5.0485,0.158,0.0,-5.89,3.11,0.14,6.48,7.92,6.64,83.99,81.91,81.91,2.86,5.50
5.0650,0.163,0.0,-5.27,2.99,-0.04,5.88,7.17,6.03,83.98,81.92,81.92,2.78,5.43
5.0815,0.161,0.0,-5.39,3.01,-0.00,6.00,7.38,6.15,83.95,81.90,81.90,2.86,5.50
5.0980,0.152,0.0,-6.02,3.13,0.18,6.60,8.12,6.76,83.96,81.90,81.90,2.91,5.56
5.1145,0.137,0.0,-6.71,3.27,0.39,7.27,9.01,7.44,83.97,81.92,81.92,3.05,5.68
5.1310,0.139,0.0,-5.77,3.08,0.11,6.35,7.90,6.51,83.88,81.84,81.84,2.97,5.61
5.1475,0.148,0.0,-5.70,3.07,0.09,6.29,7.73,6.45,83.96,81.89,81.89,2.88,5.52
5.1640,0.154,0.0,-5.13,2.96,-0.08,5.75,6.99,5.90,84.00,81.93,81.93,2.76,5.41
5.1805,0.148,0.0,-4.54,2.86,-0.26,5.19,6.21,5.34,84.01,81.94,81.94,2.62,5.27
5.1970,0.142,0.0,-5.55,3.04,0.04,6.15,7.52,6.30,83.98,81.91,81.91,2.83,5.48
5.2135,0.151,0.0,-5.36,3.01,-0.02,5.97,7.25,6.12,83.99,81.91,81.91,2.76,5.41
5.2300,0.140,0.0,-5.40,3.02,-0.01,6.01,7.31,6.17,84.00,81.93,81.93,2.78,5.43
5.2465,0.124,0.0,-6.01,3.14,0.17,6.60,8.07,6.76,83.97,81.90,81.90,2.87,5.51
5.2630,0.134,0.0,-5.40,3.02,-0.01,6.01,7.26,6.16,84.03,81.95,81.95,2.73,5.38
5.2795,0.135,0.0,-5.06,2.96,-0.10,5.69,6.93,5.83,83.95,81.88,81.88,2.77,5.42
5.2960,0.145,0.0,-4.89,2.92,-0.15,5.52,6.71,5.67,83.97,81.91,81.91,2.73,5.38
5.3125,0.149,0.0,-5.71,3.08,0.09,6.30,7.71,6.46,83.97,81.90,81.90,2.85,5.49
5.3290,0.160,0.0,-3.92,2.74,-0.44,4.59,5.46,4.75,84.00,81.95,81.95,2.56,5.20
5.3455,0.151,0.0,-4.99,2.94,-0.13,5.62,6.80,5.77,84.00,81.93,81.93,2.72,5.37
5.3620,0.145,0.0,-5.28,2.99,-0.04,5.90,7.19,6.05,83.94,81.88,81.88,2.78,5.43
5.3785,0.140,0.0,-4.48,2.84,-0.27,5.13,6.20,5.28,83.97,81.91,81.91,2.67,5.32
5.3950,0.139,0.0,-5.65,3.06,0.08,6.24,7.71,6.40,83.92,81.87,81.87,2.92,5.56
5.4115,0.151,0.0,-5.07,2.95,-0.10,5.69,6.94,5.84,83.95,81.89,81.89,2.77,5.42
5.4280,0.142,0.0,-5.89,3.11,0.15,6.47,7.99,6.64,83.92,81.87,81.87,2.93,5.57
5.4445,0.144,0.0,-4.29,2.81,-0.33,4.95,5.90,5.10,83.99,81.93,81.93,2.59,5.23
5.4610,0.140,0.0,-4.69,2.88,-0.22,5.33,6.40,5.48,83.99,81.92,81.92,2.65,5.30
5.4775,0.148,0.0,-4.73,2.89,-0.20,5.36,6.50,5.51,83.98,81.91,81.91,2.71,5.35
5.4940,0.154,0.0,-5.41,3.01,0.01,6.01,7.42,6.17,83.92,81.87,81.87,2.88,5.53
5.5105,0.148,0.0,-6.20,3.16,0.24,6.77,8.43,6.94,83.93,81.88,81.88,3.03,5.66
5.5270,0.144,0.0,-5.89,3.11,0.14,6.48,7.95,6.64,83.93,81.87,81.87,2.88,5.53
5.5435,0.141,0.0,-6.32,3.19,0.27,6.89,8.51,7.06,83.96,81.90,81.90,2.97,5.61
5.5600,0.141,0.0,-5.75,3.09,0.10,6.35,7.76,6.51,83.99,81.92,81.92,2.84,5.48
5.5765,0.142,0.0,-5.78,3.09,0.11,6.37,7.81,6.53,83.99,81.92,81.92,2.86,5.51
5.5930,0.146,0.0,-5.28,2.99,-0.04,5.89,7.19,6.05,83.98,81.92,81.92,2.79,5.44
5.6095,0.151,0.0,-5.50,3.03,0.03,6.10,7.50,6.25,83.93,81.87,81.87,2.86,5.50
5.6260,0.153,0.0,-5.24,2.99,-0.05,5.86,7.12,6.01,83.98,81.91,81.91,2.76,5.41
5.6425,0.144,0.0,-5.85,3.10,0.13,6.44,7.89,6.60,83.98,81.91,81.91,2.86,5.51
5.6590,0.139,0.0,-5.71,3.08,0.09,6.31,7.69,6.47,83.98,81.91,81.91,2.81,5.46
5.6755,0.136,0.0,-5.19,2.98,-0.07,5.80,7.07,5.96,83.94,81.87,81.87,2.77,5.42
5.6920,0.135,0.0,-5.71,3.08,0.09,6.31,7.74,6.47,83.97,81.90,81.90,2.86,5.51
5.7085,0.138,0.0,-5.87,3.11,0.13,6.46,7.91,6.62,84.02,81.95,81.95,2.86,5.51
5.7250,0.141,0.0,-5.41,3.02,-0.01,6.03,7.29,6.17,83.99,81.91,81.91,2.74,5.39
5.7415,0.143,0.0,-5.81,3.09,0.12,6.40,7.85,6.56,83.98,81.91,81.91,2.88,5.52
5.7580,0.146,0.0,-5.63,3.07,0.06,6.24,7.57,6.39,84.02,81.94,81.94,2.78,5.43
5.7745,0.157,0.0,-5.10,2.96,-0.09,5.73,6.93,5.88,83.99,81.92,81.92,2.72,5.37
5.7910,0.144,0.0,-6.79,3.28,0.41,7.34,9.10,7.52,83.97,81.92,81.92,3.06,5.69
5.8075,0.156,0.0,-5.87,3.10,0.14,6.46,7.98,6.62,83.93,81.88,81.88,2.93,5.58
5.8240,0.167,0.0,-5.35,3.00,-0.02,5.96,7.30,6.11,83.94,81.88,81.88,2.83,5.47
5.8405,0.157,0.0,-5.39,3.02,-0.01,6.00,7.31,6.15,84.01,81.94,81.94,2.79,5.44
5.8570,0.157,0.0,-4.96,2.94,-0.14,5.59,6.75,5.74,84.00,81.92,81.92,2.70,5.35
5.8735,0.144,0.0,-6.29,3.18,0.27,6.86,8.52,7.03,83.95,81.90,81.90,3.02,5.65
5.8900,0.145,0.0,-5.05,2.94,-0.10,5.66,6.98,5.82,83.92,81.87,81.87,2.83,5.47
5.9065,0.141,0.0,-5.59,3.05,0.06,6.18,7.64,6.34,83.95,81.90,81.90,2.90,5.54
5.9230,0.157,0.0,-4.63,2.87,-0.23,5.27,6.38,5.42,83.96,81.90,81.90,2.69,5.34
5.9395,0.161,0.0,-5.24,2.99,-0.05,5.86,7.15,6.01,83.97,81.90,81.90,2.79,5.44
5.9560,0.159,0.0,-5.80,3.09,0.12,6.39,7.87,6.55,83.96,81.90,81.90,2.90,5.54
5.9725,0.160,0.0,-5.30,2.99,-0.03,5.91,7.25,6.06,83.95,81.89,81.89,2.82,5.47
5.9890,0.154,0.0,-4.62,2.87,-0.24,5.26,6.34,5.41,83.99,81.92,81.92,2.66,5.31
6.0055,0.167,0.0,-5.27,2.99,-0.04,5.88,7.23,6.04,83.95,81.89,81.89,2.83,5.48
6.0220,0.177,0.0,-4.75,2.90,-0.19,5.38,6.55,5.53,83.98,81.93,81.93,2.74,5.39
6.0385,0.163,0.0,-5.59,3.06,0.05,6.20,7.55,6.35,84.00,81.92,81.92,2.80,5.45
6.0550,0.151,0.0,-5.07,2.96,-0.11,5.69,6.87,5.84,84.02,81.94,81.94,2.71,5.36
6.0715,0.144,0.0,-6.32,3.19,0.27,6.89,8.51,7.06,84.00,81.94,81.94,2.99,5.62
6.0880,0.151,0.0,-5.46,3.02,0.02,6.06,7.46,6.21,83.94,81.88,81.88,2.87,5.52
6.1045,0.164,0.0,-4.75,2.89,-0.19,5.38,6.56,5.53,83.94,81.89,81.89,2.74,5.39
6.1210,0.165,0.0,-5.14,2.97,-0.08,5.75,7.00,5.91,84.00,81.93,81.93,2.76,5.41
6.1375,0.169,0.0,-5.34,3.00,-0.02,5.95,7.24,6.10,83.94,81.87,81.87,2.78,5.43
6.1540,0.155,0.0,-5.33,3.00,-0.02,5.94,7.25,6.10,84.00,81.93,81.93,2.79,5.44
6.1705,0.148,0.0,-5.93,3.12,0.15,6.51,8.00,6.67,83.99,81.92,81.92,2.90,5.54
6.1870,0.148,0.0,-5.29,3.00,-0.04,5.91,7.16,6.06,84.00,81.93,81.93,2.75,5.40
6.2035,0.153,0.0,-5.11,2.97,-0.09,5.74,6.93,5.88,84.03,81.96,81.96,2.71,5.37
6.2200,0.176,0.0,-4.57,2.86,-0.25,5.21,6.26,5.36,83.99,81.93,81.93,2.64,5.29
6.2365,0.179,0.0,-4.94,2.93,-0.14,5.56,6.77,5.72,83.98,81.92,81.92,2.74,5.39
6.2530,0.165,0.0,-5.42,3.02,0.00,6.03,7.35,6.18,84.01,81.94,81.94,2.79,5.44
6.2695,0.163,0.0,-4.91,2.92,-0.15,5.54,6.71,5.69,83.97,81.90,81.90,2.72,5.37
6.2860,0.160,0.0,-6.04,3.14,0.18,6.62,8.13,6.78,83.98,81.91,81.91,2.91,5.55
6.3025,0.162,0.0,-4.96,2.93,-0.13,5.58,6.83,5.73,83.95,81.89,81.89,2.78,5.43
6.3190,0.161,0.0,-4.68,2.88,-0.22,5.32,6.41,5.47,83.95,81.88,81.88,2.67,5.31
6.3355,0.134,0.0,-5.92,3.12,0.15,6.51,7.99,6.67,83.96,81.90,81.90,2.89,5.53
6.3520,0.139,0.0,-4.59,2.88,-0.25,5.24,6.24,5.38,84.00,81.93,81.93,2.60,5.24
6.3685,0.142,0.0,-5.09,2.96,-0.10,5.72,6.91,5.87,84.04,81.97,81.97,2.71,5.36
6.3850,0.126,0.0,-6.24,3.17,0.25,6.81,8.43,6.98,83.96,81.90,81.90,2.98,5.62
6.4015,0.127,0.0,-5.36,3.01,-0.02,5.97,7.27,6.12,84.02,81.95,81.95,2.78,5.43
6.4180,0.141,0.0,-5.45,3.02,0.02,6.06,7.44,6.21,83.92,81.86,81.86,2.85,5.50
6.4345,0.132,0.0,-5.81,3.10,0.11,6.41,7.80,6.57,84.03,81.95,81.95,2.82,5.46
6.4510,0.144,0.0,-5.48,3.03,0.02,6.08,7.48,6.24,83.98,81.92,81.92,2.86,5.51
6.4675,0.150,0.0,-4.99,2.94,-0.12,5.62,6.82,5.77,83.98,81.91,81.91,2.74,5.39
6.4840,0.156,0.0,-5.73,3.08,0.09,6.32,7.74,6.48,83.98,81.91,81.91,2.84,5.49
6.5005,0.150,0.0,-5.14,2.96,-0.08,5.76,7.05,5.91,83.93,81.87,81.87,2.80,5.44
6.5170,0.162,0.0,-5.51,3.03,0.03,6.11,7.53,6.27,83.90,81.85,81.85,2.88,5.52
6.5335,0.172,0.0,-4.76,2.90,-0.19,5.40,6.51,5.55,83.97,81.91,81.91,2.67,5.32
6.5500,0.158,0.0,-5.25,2.99,-0.05,5.87,7.14,6.02,83.99,81.92,81.92,2.77,5.42
6.5665,0.162,0.0,-5.37,3.01,-0.01,5.98,7.29,6.14,83.99,81.92,81.92,2.79,5.44
6.5830,0.142,0.0,-6.31,3.20,0.26,6.89,8.42,7.06,84.04,81.96,81.96,2.89,5.54
6.5995,0.150,0.0,-5.74,3.08,0.09,6.34,7.73,6.49,84.02,81.94,81.94,2.83,5.47
6.6160,0.149,0.0,-6.24,3.18,0.25,6.82,8.39,6.99,83.96,81.89,81.89,2.94,5.58
6.6325,0.154,0.0,-5.19,2.98,-0.07,5.81,7.01,5.96,84.00,81.92,81.92,2.71,5.36
6.6490,0.161,0.0,-5.86,3.10,0.14,6.44,7.98,6.61,83.94,81.89,81.89,2.94,5.59
6.6655,0.174,0.0,-4.22,2.80,-0.36,4.89,5.77,5.04,84.02,81.95,81.95,2.54,5.18
6.6820,0.158,0.0,-5.31,3.00,-0.03,5.93,7.22,6.08,83.99,81.92,81.92,2.78,5.43
6.6985,0.154,0.0,-5.51,3.04,0.03,6.12,7.45,6.27,84.02,81.94,81.94,2.80,5.45
6.7150,0.151,0.0,-5.85,3.10,0.14,6.43,7.95,6.60,83.89,81.84,81.84,2.93,5.57
6.7315,0.149,0.0,-5.07,2.96,-0.11,5.70,6.86,5.84,84.01,81.93,81.93,2.69,5.34
6.7480,0.151,0.0,-6.13,3.15,0.22,6.70,8.34,6.87,83.91,81.87,81.87,3.02,5.65
6.7645,0.162,0.0,-4.83,2.90,-0.17,5.45,6.69,5.60,83.91,81.86,81.86,2.78,5.43
6.7810,0.170,0.0,-5.08,2.96,-0.10,5.70,6.91,5.85,84.01,81.94,81.94,2.74,5.39
6.7975,0.160,0.0,-5.32,3.00,-0.03,5.93,7.21,6.08,83.97,81.90,81.90,2.76,5.41
6.8140,0.146,0.0,-5.93,3.12,0.15,6.52,7.99,6.68,83.94,81.88,81.88,2.88,5.53
6.8305,0.144,0.0,-5.70,3.07,0.09,6.29,7.77,6.45,83.95,81.89,81.89,2.91,5.55
6.8470,0.153,0.0,-4.23,2.80,-0.35,4.90,5.83,5.05,83.99,81.93,81.93,2.59,5.23
6.8635,0.149,0.0,-5.21,2.98,-0.06,5.83,7.07,5.98,83.99,81.91,81.91,2.75,5.40
6.8800,0.148,0.0,-5.62,3.06,0.06,6.23,7.60,6.38,83.97,81.90,81.90,2.82,5.46
6.8965,0.138,0.0,-5.24,2.99,-0.06,5.86,7.07,6.01,84.02,81.94,81.94,2.72,5.37
6.9130,0.144,0.0,-5.90,3.11,0.14,6.49,7.97,6.65,83.97,81.91,81.91,2.89,5.54
6.9295,0.153,0.0,-4.17,2.78,-0.37,4.83,5.81,4.98,84.01,81.96,81.96,2.63,5.27
6.9460,0.142,0.0,-6.27,3.18,0.26,6.84,8.47,7.01,83.93,81.88,81.88,2.99,5.63
6.9625,0.150,0.0,-4.51,2.85,-0.27,5.16,6.18,5.31,83.99,81.93,81.93,2.63,5.27
6.9790,0.142,0.0,-6.36,3.19,0.29,6.91,8.64,7.09,83.95,81.91,81.91,3.08,5.71
6.9955,0.148,0.0,-5.31,3.00,-0.03,5.92,7.25,6.08,83.94,81.88,81.88,2.81,5.46
7.0120,0.136,0.0,-5.04,2.95,-0.11,5.66,6.89,5.81,83.98,81.92,81.92,2.75,5.40
7.0285,0.140,0.0,-6.29,3.19,0.26,6.86,8.44,7.03,83.98,81.92,81.92,2.95,5.59
7.0450,0.148,0.0,-4.84,2.91,-0.17,5.47,6.65,5.62,83.98,81.92,81.92,2.73,5.38
7.0615,0.149,0.0,-5.65,3.07,0.07,6.25,7.61,6.40,84.00,81.92,81.92,2.81,5.45
7.0780,0.145,0.0,-5.65,3.06,0.07,6.25,7.65,6.41,83.96,81.89,81.89,2.84,5.49
7.0945,0.141,0.0,-5.97,3.13,0.16,6.56,8.01,6.72,84.00,81.93,81.93,2.85,5.49
7.1110,0.149,0.0,-5.42,3.02,-0.00,6.03,7.33,6.18,83.99,81.92,81.92,2.77,5.42
7.1275,0.151,0.0,-5.48,3.03,0.02,6.09,7.43,6.24,83.97,81.90,81.90,2.81,5.45
7.1440,0.139,0.0,-6.00,3.13,0.17,6.59,8.10,6.75,83.98,81.91,81.91,2.91,5.55
7.1605,0.152,0.0,-5.21,2.98,-0.06,5.83,7.05,5.97,83.98,81.90,81.90,2.73,5.38
7.1770,0.149,0.0,-6.01,3.14,0.18,6.60,8.08,6.76,83.98,81.91,81.91,2.88,5.53
7.1935,0.157,0.0,-3.98,2.76,-0.43,4.67,5.45,4.81,84.07,82.00,82.00,2.49,5.12
7.2100,0.158,0.0,-5.63,3.06,0.07,6.23,7.68,6.39,83.95,81.89,81.89,2.89,5.54
7.2265,0.158,0.0,-5.55,3.04,0.05,6.15,7.57,6.31,83.96,81.90,81.90,2.87,5.52
7.2430,0.154,0.0,-4.51,2.85,-0.27,5.16,6.15,5.30,84.01,81.93,81.93,2.61,5.25
7.2595,0.133,0.0,-5.32,3.01,-0.03,5.94,7.17,6.08,84.05,81.97,81.97,2.73,5.38
7.2760,0.141,0.0,-5.62,3.06,0.06,6.23,7.56,6.38,84.00,81.92,81.92,2.79,5.43
7.2925,0.140,0.0,-5.98,3.13,0.17,6.56,8.08,6.72,83.96,81.90,81.90,2.92,5.56
7.3090,0.128,0.0,-5.91,3.11,0.15,6.50,7.98,6.66,83.97,81.90,81.90,2.89,5.54
7.3255,0.147,0.0,-4.42,2.84,-0.30,5.08,6.08,5.22,84.02,81.96,81.96,2.63,5.27
7.3420,0.152,0.0,-4.52,2.85,-0.26,5.17,6.25,5.32,83.95,81.89,81.89,2.68,5.32
7.3585,0.145,0.0,-5.65,3.06,0.07,6.25,7.67,6.41,83.96,81.89,81.89,2.86,5.50
7.3750,0.143,0.0,-4.47,2.85,-0.28,5.13,6.10,5.27,84.02,81.95,81.95,2.59,5.24
7.3915,0.148,0.0,-5.27,2.99,-0.05,5.89,7.13,6.03,84.00,81.93,81.93,2.75,5.40
7.4080,0.150,0.0,-6.14,3.16,0.21,6.72,8.24,6.88,83.99,81.92,81.92,2.90,5.55
7.4245,0.161,0.0,-4.48,2.84,-0.28,5.13,6.17,5.28,84.00,81.94,81.94,2.65,5.29
7.4410,0.141,0.0,-5.85,3.10,0.13,6.43,7.92,6.59,83.97,81.91,81.91,2.90,5.54
7.4575,0.146,0.0,-5.83,3.09,0.13,6.41,7.92,6.57,83.94,81.88,81.88,2.93,5.57
7.4740,0.140,0.0,-5.85,3.10,0.13,6.44,7.89,6.60,83.95,81.89,81.89,2.87,5.52
7.4905,0.142,0.0,-5.43,3.02,0.01,6.04,7.42,6.19,83.94,81.88,81.88,2.85,5.50
7.5070,0.148,0.0,-5.92,3.12,0.15,6.51,7.96,6.67,83.98,81.91,81.91,2.86,5.50
7.5235,0.147,0.0,-5.06,2.96,-0.11,5.69,6.89,5.84,83.96,81.89,81.89,2.72,5.37
7.5400,0.143,0.0,-5.39,3.02,-0.01,6.00,7.29,6.15,84.01,81.93,81.93,2.77,5.42
7.5565,0.162,0.0,-5.45,3.02,0.01,6.05,7.42,6.21,83.95,81.89,81.89,2.83,5.48
7.5730,0.161,0.0,-5.15,2.97,-0.08,5.78,6.97,5.92,84.02,81.94,81.94,2.71,5.36
7.5895,0.166,0.0,-5.47,3.03,0.02,6.08,7.40,6.23,83.97,81.89,81.89,2.78,5.43
7.6060,0.161,0.0,-5.48,3.03,0.02,6.09,7.41,6.24,83.96,81.89,81.89,2.78,5.43
7.6225,0.154,0.0,-5.16,2.97,-0.08,5.78,7.01,5.93,83.98,81.91,81.91,2.74,5.39
7.6390,0.150,0.0,-5.45,3.03,0.01,6.06,7.40,6.21,83.97,81.90,81.90,2.81,5.46
7.6555,0.140,0.0,-5.57,3.05,0.05,6.17,7.55,6.32,83.98,81.91,81.91,2.84,5.49
7.6720,0.143,0.0,-6.05,3.14,0.19,6.64,8.16,6.80,83.98,81.92,81.92,2.92,5.56
7.6885,0.145,0.0,-4.82,2.91,-0.17,5.46,6.61,5.61,84.01,81.94,81.94,2.71,5.36
7.7050,0.164,0.0,-5.27,2.99,-0.04,5.88,7.18,6.03,83.95,81.88,81.88,2.79,5.44
7.7215,0.154,0.0,-6.06,3.14,0.19,6.64,8.18,6.81,84.00,81.93,81.93,2.93,5.57
7.7380,0.140,0.0,-5.17,2.98,-0.07,5.80,7.02,5.94,84.01,81.94,81.94,2.73,5.38
7.7545,0.157,0.0,-5.03,2.95,-0.12,5.66,6.79,5.81,84.04,81.96,81.96,2.66,5.31
7.7710,0.175,0.0,-4.41,2.83,-0.30,5.06,6.07,5.21,83.99,81.93,81.93,2.63,5.28
7.7875,0.170,0.0,-5.01,2.94,-0.12,5.63,6.84,5.78,83.96,81.89,81.89,2.74,5.39
7.8040,0.152,0.0,-5.68,3.07,0.08,6.28,7.67,6.44,83.97,81.90,81.90,2.83,5.48
7.8205,0.151,0.0,-5.47,3.03,0.02,6.07,7.43,6.23,83.97,81.90,81.90,2.82,5.47
7.8370,0.147,0.0,-5.25,3.00,-0.05,5.87,7.08,6.02,84.04,81.95,81.95,2.71,5.36
7.8535,0.143,0.0,-5.42,3.02,-0.00,6.03,7.33,6.18,84.00,81.93,81.93,2.78,5.43
7.8700,0.151,0.0,-4.98,2.94,-0.13,5.61,6.77,5.76,83.99,81.92,81.92,2.70,5.35
7.8865,0.162,0.0,-5.31,3.00,-0.04,5.93,7.16,6.07,83.99,81.91,81.91,2.73,5.38
