run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
130,s04_vel_pi_staircase,g000016_c0,16,,,,,,0.338593671784319,0.003754877217321689,,,,,,,6.1902,15.2427,7.245,0.0,0.4879,0.0,13.0,,,,,,2.08272,PASS,
131,s04_vel_pi_staircase,g000016_c1,16,,,,,,1.6438917270139328,0.017859327053549492,,,,,,,9.1703,15.2446,7.859,0.0,0.6083,13.0,13.0,,,,,,2.74193,PASS,
132,s04_vel_pi_staircase,g000016_c2,16,,,,,,0.5879317723879379,0.01743984181085887,,,,,,,6.7018,15.2501,7.3463,0.0,0.4595,13.0,13.0,,,,,,2.04868,PASS,
133,s04_vel_pi_staircase,g000016_c3,16,,,,,,1.488498766697734,0.011166049674410261,,,,,,,8.8454,15.2534,7.761,0.0,0.5588,13.0,13.0,,,,,,2.56094,PASS,
134,s04_vel_pi_staircase,g000016_c4,16,,,,,,0.3496027770082591,0.008549878809629641,,,,,,,6.2708,15.242,7.298,0.0,0.482,0.0,13.0,,,,,,2.07308,PASS,
135,s04_vel_pi_staircase,g000016_c5,16,,,,,,0.4176166538204115,0.014706580441600708,,,,,,,6.4771,15.2395,7.3659,0.0,0.4699,1.248,13.0,,,,,,2.05741,PASS,
136,s04_vel_pi_staircase,g000016_c6,16,,,,,,0.3500691452170892,0.015424552952184596,,,,,,,6.3474,15.2368,7.3746,0.0,0.4785,0.0,13.0,,,,,,2.07024,PASS,
137,s04_vel_pi_staircase,g000016_c7,16,,,,,,0.8503132018887508,0.0042122710989056155,,,,,,,7.6121,15.2391,7.6162,0.0,0.5586,13.0,13.0,,,,,,2.43701,PASS,
138,s04_vel_pi_staircase,g000017_c0,17,,,,,,0.6715037820775265,0.006838137513178069,,,,,,,6.952,15.2409,7.4462,0.0,0.5071,13.0,13.0,,,,,,2.2165,PASS,
139,s04_vel_pi_staircase,g000017_c1,17,,,,,,0.3395533962063317,0.00689263621034382,,,,,,,6.2277,15.2476,7.2795,0.0,0.4849,0.0,13.0,,,,,,2.07747,PASS,
140,s04_vel_pi_staircase,g000017_c2,17,,,,,,0.37002857096238306,0.00901159051276207,,,,,,,6.3268,15.2421,7.3107,0.0,0.478,1.204,13.0,,,,,,2.06668,PASS,
141,s04_vel_pi_staircase,g000017_c3,17,,,,,,0.414767398597685,0.009657759975280717,,,,,,,6.4243,15.2397,7.3148,0.0,0.4715,1.248,13.0,,,,,,2.05693,PASS,
142,s04_vel_pi_staircase,g000017_c4,17,,,,,,0.7067766280559183,0.005439335264999064,,,,,,,7.0624,15.2457,7.5104,0.0,0.5202,13.0,13.0,,,,,,2.26684,PASS,
143,s04_vel_pi_staircase,g000017_c5,17,,,,,,0.35467348046124453,0.01175120105193165,,,,,,,6.3187,15.2541,7.3349,0.0,0.479,0.0,13.0,,,,,,2.06887,PASS,
144,s04_vel_pi_staircase,g000017_c6,17,,,,,,1.2092720397485408,0.020758424974524473,,,,,,,8.5555,15.2259,7.6733,0.0,0.5305,13.0,13.0,,,,,,2.44705,PASS,
145,s04_vel_pi_staircase,g000017_c7,17,,,,,,0.33088595794511416,0.004981564899501398,,,,,,,6.1819,15.2473,7.2555,0.0,0.4885,0.0,13.0,,,,,,2.08369,PASS,
146,s04_vel_pi_staircase,g000018_c0,18,,,,,,0.8136747982892406,0.005992809563347906,,,,,,,7.4806,15.2446,7.498,0.0,0.5182,13.0,13.0,,,,,,2.30266,PASS,
147,s04_vel_pi_staircase,g000018_c1,18,,,,,,0.5154160645100893,0.007098222752902657,,,,,,,6.5548,15.2364,7.2793,0.0,0.4639,13.0,13.0,,,,,,2.04718,PASS,
148,s04_vel_pi_staircase,g000018_c2,18,,,,,,0.6207096086450888,0.014382071890663033,,,,,,,6.7243,15.2444,7.3218,0.0,0.4623,13.0,13.0,,,,,,2.05933,PASS,
149,s04_vel_pi_staircase,g000018_c3,18,,,,,,0.6478159315220005,0.015940953047252765,,,,,,,6.9049,15.2475,7.5825,0.0,0.5102,13.0,13.0,,,,,,2.22109,PASS,
150,s04_vel_pi_staircase,g000018_c4,18,,,,,,0.6765820060070351,0.0182959004369557,,,,,,,7.0058,15.2388,7.6353,0.0,0.5239,13.0,13.0,,,,,,2.27228,PASS,
151,s04_vel_pi_staircase,g000018_c5,18,,,,,,0.7556800613318488,0.01501844527214805,,,,,,,7.301,15.2549,7.6411,0.0,0.5207,13.0,13.0,,,,,,2.2922,PASS,
152,s04_vel_pi_staircase,g000018_c6,18,,,,,,1.1311399818826595,0.02488003906578767,,,,,,,8.4975,15.254,7.862,0.0,0.5598,13.0,13.0,,,,,,2.52915,PASS,
153,s04_vel_pi_staircase,g000018_c7,18,,,,,,0.6586857274541223,0.01639391093412377,,,,,,,6.9504,15.233,7.5316,0.0,0.5065,13.0,13.0,,,,,,2.21454,PASS,
154,s04_vel_pi_staircase,g000019_c0,19,,,,,,0.4636716499902885,0.00845560101744257,,,,,,,6.4963,15.235,7.3034,0.0,0.4675,13.0,13.0,,,,,,2.05213,PASS,
155,s04_vel_pi_staircase,g000019_c1,19,,,,,,0.3413264905202692,0.007815877782719157,,,,,,,6.2426,15.2622,7.2894,0.0,0.4842,0.0,13.0,,,,,,2.07686,PASS,
156,s04_vel_pi_staircase,g000019_c2,19,,,,,,0.4879275620185122,0.0072147280893475945,,,,,,,6.5188,15.2235,7.2892,0.0,0.4661,13.0,13.0,,,,,,2.05018,PASS,
157,s04_vel_pi_staircase,g000019_c3,19,,,,,,0.2931844879909446,0.009080516816621184,,,,,,,6.1091,15.2343,7.2825,0.0,0.4953,0.0,13.0,,,,,,2.09681,PASS,
158,s04_vel_pi_staircase,g000019_c4,19,,,,,,0.4027065942566374,0.009662375402156228,,,,,,,6.4024,15.2564,7.318,0.0,0.4732,1.24,13.0,,,,,,2.05984,PASS,
159,s04_vel_pi_staircase,g000019_c5,19,,,,,,0.7341642784574424,0.005133665240662515,,,,,,,7.2289,15.2432,7.503,0.0,0.5319,13.0,13.0,,,,,,2.31859,PASS,
160,s04_vel_pi_staircase,g000019_c6,19,,,,,,0.5754894548951246,0.009513847921598732,,,,,,,6.64,15.2412,7.2912,0.0,0.4605,13.0,13.0,,,,,,2.0455,PASS,
161,s04_vel_pi_staircase,g000019_c7,19,,,,,,0.4360606172244856,0.01109835179043797,,,,,,,6.4751,15.2529,7.3272,0.0,0.4691,13.0,13.0,,,,,,2.05481,PASS,
162,s04_vel_pi_staircase,g000020_c0,20,,,,,,0.5810518631291302,0.010183765844393662,,,,,,,6.6495,15.2286,7.2926,0.0,0.4607,13.0,13.0,,,,,,2.04705,PASS,
163,s04_vel_pi_staircase,g000020_c1,20,,,,,,0.7290679902164545,0.01114676480982551,,,,,,,7.2135,15.2378,7.5702,0.0,0.5245,13.0,13.0,,,,,,2.29485,PASS,
164,s04_vel_pi_staircase,g000020_c2,20,,,,,,0.4666460719777768,0.011622498030827922,,,,,,,6.527,15.2562,7.3302,0.0,0.4665,13.0,13.0,,,,,,2.0522,PASS,
165,s04_vel_pi_staircase,g000020_c3,20,,,,,,0.7639579166017898,0.013471908187329861,,,,,,,7.3484,15.2379,7.7157,0.0,0.5631,13.0,13.0,,,,,,2.42414,PASS,
166,s04_vel_pi_staircase,g000020_c4,20,,,,,,0.5016229259321585,0.009912940370934025,,,,,,,6.5588,15.223,7.2987,0.0,0.4641,13.0,13.0,,,,,,2.04818,PASS,
167,s04_vel_pi_staircase,g000020_c5,20,,,,,,0.9414162576928188,0.0063605386168622815,,,,,,,8.0043,15.2441,7.8823,0.0,0.5751,13.0,13.0,,,,,,2.52573,PASS,
168,s04_vel_pi_staircase,g000020_c6,20,,,,,,0.6010711069120722,0.01142506515448302,,,,,,,6.679,15.2308,7.298,0.0,0.46,13.0,13.0,,,,,,2.0479,PASS,
169,s04_vel_pi_staircase,g000020_c7,20,,,,,,0.3950308079894457,0.006666737981487553,,,,,,,6.3591,15.2432,7.2844,0.0,0.4755,1.236,13.0,,,,,,2.06241,PASS,
170,s04_vel_pi_staircase,g000021_c0,21,,,,,,0.5205699824468967,0.011672726608073909,,,,,,,6.5949,15.2359,7.3179,0.0,0.4626,13.0,13.0,,,,,,2.04729,PASS,
171,s04_vel_pi_staircase,g000021_c1,21,,,,,,0.6871032320657225,0.008641376721294204,,,,,,,6.9743,15.2343,7.5727,0.0,0.5133,13.0,13.0,,,,,,2.23733,PASS,
172,s04_vel_pi_staircase,g000021_c2,21,,,,,,0.4701455564113232,0.008115173920906197,,,,,,,6.5023,15.2308,7.2934,0.0,0.4669,13.0,13.0,,,,,,2.05093,PASS,
173,s04_vel_pi_staircase,g000021_c3,21,,,,,,0.5846790006006317,0.00876684418731553,,,,,,,6.6445,15.2437,7.2804,0.0,0.4607,13.0,13.0,,,,,,2.04655,PASS,
174,s04_vel_pi_staircase,g000021_c4,21,,,,,,0.912321820392534,0.009823282491942458,,,,,,,7.8559,15.2459,7.8254,0.0,0.5662,13.0,13.0,,,,,,2.48419,PASS,
175,s04_vel_pi_staircase,g000021_c5,21,,,,,,0.5504862933115972,0.008007942364114486,,,,,,,6.6062,15.241,7.2751,0.0,0.4618,13.0,13.0,,,,,,2.04602,PASS,
176,s04_vel_pi_staircase,g000021_c6,21,,,,,,0.7188914648849695,0.009560617320776623,,,,,,,7.1734,15.236,7.6819,0.0,0.5426,13.0,13.0,,,,,,2.34514,PASS,
177,s04_vel_pi_staircase,g000021_c7,21,,,,,,0.8666366950742865,0.01509477473919673,,,,,,,7.6534,15.2372,7.663,0.0,0.5469,13.0,13.0,,,,,,2.40604,PASS,
178,s04_vel_pi_staircase,g000022_c0,22,,,,,,0.6058233696670681,0.0174403224002085,,,,,,,6.7154,15.2255,7.3195,0.0,0.4594,13.0,13.0,,,,,,2.04974,PASS,
179,s04_vel_pi_staircase,g000022_c1,22,,,,,,0.44525653132156867,0.010215925601491793,,,,,,,6.482,15.2317,7.3187,0.0,0.4682,13.0,13.0,,,,,,2.0528,PASS,
180,s04_vel_pi_staircase,g000022_c2,22,,,,,,0.6003461419372211,0.008287532552256942,,,,,,,6.6581,15.2362,7.2739,0.0,0.4605,13.0,13.0,,,,,,2.04731,PASS,
181,s04_vel_pi_staircase,g000022_c3,22,,,,,,0.5209933518499272,0.009991771028838444,,,,,,,6.584,15.2423,7.3062,0.0,0.4628,13.0,13.0,,,,,,2.0468,PASS,
182,s04_vel_pi_staircase,g000022_c4,22,,,,,,0.6765710440457046,0.008575762531103287,,,,,,,6.9381,15.2337,7.447,0.0,0.5122,13.0,13.0,,,,,,2.23041,PASS,
183,s04_vel_pi_staircase,g000022_c5,22,,,,,,0.579169369786049,0.008999322763610786,,,,,,,6.6372,15.2384,7.2666,0.0,0.4612,13.0,13.0,,,,,,2.04732,PASS,
184,s04_vel_pi_staircase,g000022_c6,22,,,,,,0.6177274160016821,0.007923704032390535,,,,,,,6.6764,15.2402,7.282,0.0,0.4622,13.0,13.0,,,,,,2.05424,PASS,
185,s04_vel_pi_staircase,g000022_c7,22,,,,,,0.5606900228234686,0.008656825239330989,,,,,,,6.6185,15.239,7.2875,0.0,0.4612,13.0,13.0,,,,,,2.04545,PASS,
186,s04_vel_pi_staircase,g000023_c0,23,,,,,,0.561642349710494,0.007949204634729345,,,,,,,6.6126,15.241,7.2737,0.0,0.4611,13.0,13.0,,,,,,2.04456,PASS,
187,s04_vel_pi_staircase,g000023_c1,23,,,,,,0.7274348932917536,0.008194969333398111,,,,,,,7.2114,15.2616,7.7736,0.0,0.548,13.0,13.0,,,,,,2.36514,PASS,
188,s04_vel_pi_staircase,g000023_c2,23,,,,,,0.6025394038215779,0.00855080676643157,,,,,,,6.6566,15.2471,7.252,0.0,0.4608,13.0,13.0,,,,,,2.04806,PASS,
189,s04_vel_pi_staircase,g000023_c3,23,,,,,,0.4057046374761508,0.0063631599894122945,,,,,,,6.3781,15.2522,7.2857,0.0,0.4742,1.244,13.0,,,,,,2.06041,PASS,
190,s04_vel_pi_staircase,g000023_c4,23,,,,,,0.7820043095083453,0.009046376012566703,,,,,,,7.3691,15.2488,7.6395,0.0,0.5539,13.0,13.0,,,,,,2.39861,PASS,
191,s04_vel_pi_staircase,g000023_c5,23,,,,,,0.580252575913213,0.010705118662294582,,,,,,,6.6515,15.2434,7.2887,0.0,0.4607,13.0,13.0,,,,,,2.04725,PASS,
192,s04_vel_pi_staircase,g000023_c6,23,,,,,,0.4130631927961622,0.009789010722639381,,,,,,,6.4244,15.2486,7.3159,0.0,0.4718,1.244,13.0,,,,,,2.05784,PASS,
193,s04_vel_pi_staircase,g000023_c7,23,,,,,,0.8498644766991414,0.007671435391481996,,,,,,,7.5765,15.2522,7.6408,0.0,0.5599,13.0,13.0,,,,,,2.43735,PASS,
194,s04_vel_pi_staircase,g000024_c0,24,,,,,,0.5365957087761133,0.0068687441252411295,,,,,,,6.5783,15.2262,7.2764,0.0,0.4628,13.0,13.0,,,,,,2.04623,PASS,
195,s04_vel_pi_staircase,g000024_c1,24,,,,,,0.7985444322672222,0.006868835220452573,,,,,,,7.472,15.2499,7.5964,0.0,0.5639,13.0,13.0,,,,,,2.4389,PASS,
196,s04_vel_pi_staircase,g000024_c2,24,,,,,,0.4616090806732784,0.007447488758751029,,,,,,,6.4851,15.2412,7.2906,0.0,0.4679,13.0,13.0,,,,,,2.05221,PASS,
197,s04_vel_pi_staircase,g000024_c3,24,,,,,,0.7697531096913217,0.010524544204541646,,,,,,,7.3442,15.234,7.6846,0.0,0.5628,13.0,13.0,,,,,,2.42282,PASS,
198,s04_vel_pi_staircase,g000024_c4,24,,,,,,0.6724626486969668,0.006304216098405349,,,,,,,6.9494,15.2377,7.4427,0.0,0.5208,13.0,13.0,,,,,,2.25734,PASS,
199,s04_vel_pi_staircase,g000024_c5,24,,,,,,0.3553684956082394,0.01284356564332294,,,,,,,6.3315,15.2614,7.3446,0.0,0.4786,1.038,13.0,,,,,,2.06895,PASS,
200,s04_vel_pi_staircase,g000024_c6,24,,,,,,0.5474243442031974,0.0109579461001563,,,,,,,6.6193,15.2333,7.2906,0.0,0.4613,13.0,13.0,,,,,,2.04583,PASS,
201,s04_vel_pi_staircase,g000024_c7,24,,,,,,0.6907824036675267,0.007047837177609811,,,,,,,7.0107,15.2424,7.5478,0.0,0.516,13.0,13.0,,,,,,2.24907,PASS,
202,s04_vel_pi_staircase,g000025_c0,25,,,,,,0.5570117386657603,0.010890126795249979,,,,,,,6.6263,15.2412,7.2873,0.0,0.461,13.0,13.0,,,,,,2.04563,PASS,
203,s04_vel_pi_staircase,g000025_c1,25,,,,,,0.41992320583750925,0.009491806594385253,,,,,,,6.4325,15.2452,7.314,0.0,0.4712,1.252,13.0,,,,,,2.05685,PASS,
204,s04_vel_pi_staircase,g000025_c2,25,,,,,,0.5463983273461896,0.007142549377056372,,,,,,,6.5911,15.2427,7.2724,0.0,0.4622,13.0,13.0,,,,,,2.04571,PASS,
205,s04_vel_pi_staircase,g000025_c3,25,,,,,,0.4241054271306364,0.006483998510705153,,,,,,,6.4129,15.242,7.2856,0.0,0.4721,1.252,13.0,,,,,,2.05759,PASS,
206,s04_vel_pi_staircase,g000025_c4,25,,,,,,1.171715168021342,0.006345551146028091,,,,,,,8.555,15.2446,7.8866,0.0,0.5845,13.0,13.0,,,,,,2.609,PASS,
207,s04_vel_pi_staircase,g000025_c5,25,,,,,,0.5437070350794035,0.0066822828920726045,,,,,,,6.5891,15.2347,7.2685,0.0,0.4619,13.0,13.0,,,,,,2.04461,PASS,
208,s04_vel_pi_staircase,g000025_c6,25,,,,,,0.7674673176011126,0.007859538803357166,,,,,,,7.3296,15.2508,7.6513,0.0,0.5658,13.0,13.0,,,,,,2.43036,PASS,
209,s04_vel_pi_staircase,g000025_c7,25,,,,,,0.5813553008878422,0.013453500339541935,,,,,,,6.6687,15.234,7.3129,0.0,0.4599,13.0,13.0,,,,,,2.04657,PASS,
210,s04_vel_pi_staircase,g000026_c0,26,,,,,,0.7243057237133539,0.022373123693680844,,,,,,,7.2736,15.2428,7.8474,0.0,0.5478,13.0,13.0,,,,,,2.37076,PASS,
211,s04_vel_pi_staircase,g000026_c1,26,,,,,,0.6293572932748978,0.00475025843751557,,,,,,,6.7097,15.2573,7.3078,0.0,0.4777,13.0,13.0,,,,,,2.10407,PASS,
212,s04_vel_pi_staircase,g000026_c2,26,,,,,,0.47827376730972876,0.008541965407737433,,,,,,,6.5184,15.2514,7.3056,0.0,0.4663,13.0,13.0,,,,,,2.05074,PASS,
213,s04_vel_pi_staircase,g000026_c3,26,,,,,,0.7071095794183131,0.008194671060037264,,,,,,,7.0748,15.237,7.5592,0.0,0.5106,13.0,13.0,,,,,,2.23928,PASS,
214,s04_vel_pi_staircase,g000026_c4,26,,,,,,0.5809502989049051,0.006715248937213982,,,,,,,6.6294,15.2324,7.2557,0.0,0.4612,13.0,13.0,,,,,,2.04654,PASS,
215,s04_vel_pi_staircase,g000026_c5,26,,,,,,0.32162861982433677,0.008970062054483571,,,,,,,6.1988,15.2442,7.2958,0.0,0.4876,0.0,13.0,,,,,,2.08268,PASS,
216,s04_vel_pi_staircase,g000026_c6,26,,,,,,0.6943284644487755,0.010910042516862277,,,,,,,7.0501,15.2491,7.5892,0.0,0.5108,13.0,13.0,,,,,,2.23741,PASS,
217,s04_vel_pi_staircase,g000026_c7,26,,,,,,0.541638433075158,0.0049481560326019745,,,,,,,6.5695,15.2231,7.2532,0.0,0.4625,13.0,13.0,,,,,,2.04445,PASS,
218,s04_vel_pi_staircase,g000027_c0,27,,,,,,1.270734504967956,0.007626824523073709,,,,,,,8.6954,15.2396,7.6655,0.0,0.5362,13.0,13.0,,,,,,2.47814,PASS,
219,s04_vel_pi_staircase,g000027_c1,27,,,,,,0.4291840581986603,0.005071620564838007,,,,,,,6.4109,15.2354,7.2715,0.0,0.4719,1.254,13.0,,,,,,2.05679,PASS,
220,s04_vel_pi_staircase,g000027_c2,27,,,,,,1.0830262817047869,0.0039354596306807954,,,,,,,8.3267,15.2606,7.7186,0.0,0.5747,13.0,13.0,,,,,,2.55677,PASS,
221,s04_vel_pi_staircase,g000027_c3,27,,,,,,0.6583078130440846,0.011162352124305521,,,,,,,6.9188,15.2219,7.4813,0.0,0.4941,13.0,13.0,,,,,,2.17418,PASS,
222,s04_vel_pi_staircase,g000027_c4,27,,,,,,0.42615062417100474,0.007679762652132188,,,,,,,6.4275,15.2535,7.2956,0.0,0.4708,3.236,13.0,,,,,,2.05515,PASS,
223,s04_vel_pi_staircase,g000027_c5,27,,,,,,0.4782106243736147,0.005401698158956525,,,,,,,6.4922,15.2493,7.277,0.0,0.467,13.0,13.0,,,,,,2.05022,PASS,
224,s04_vel_pi_staircase,g000027_c6,27,,,,,,0.26512557977385554,0.004752258267785155,,,,,,,5.9471,15.2395,7.2192,0.0,0.5109,0.0,13.0,,,,,,2.12741,PASS,
225,s04_vel_pi_staircase,g000027_c7,27,,,,,,0.42408711554272505,0.00394738580749954,,,,,,,6.3895,15.241,7.2643,0.0,0.4727,1.254,13.0,,,,,,2.05705,PASS,
226,s04_vel_pi_staircase,g000028_c0,28,,,,,,0.19667621391192133,0.007471047360764033,,,,,,,5.6275,15.1201,7.2092,0.0,0.5496,0.0,13.0,,,,,,2.21155,PASS,
227,s04_vel_pi_staircase,g000028_c1,28,,,,,,1.4699196832647468,0.004933657312091761,,,,,,,8.8866,15.2619,7.7386,0.0,0.565,13.0,13.0,,,,,,2.58366,PASS,
228,s04_vel_pi_staircase,g000028_c2,28,,,,,,0.38989604520888915,0.0027288809544110336,,,,,,,6.3101,15.2418,7.2515,0.0,0.4784,1.23,13.0,,,,,,2.06621,PASS,
229,s04_vel_pi_staircase,g000028_c3,28,,,,,,0.7409478234016683,0.005049533182127857,,,,,,,7.1968,15.2216,7.6151,0.0,0.5324,13.0,13.0,,,,,,2.31688,PASS,
230,s04_vel_pi_staircase,g000028_c4,28,,,,,,0.5615075264187483,0.006830055354488308,,,,,,,6.6043,15.2419,7.262,0.0,0.4611,13.0,13.0,,,,,,2.04373,PASS,
231,s04_vel_pi_staircase,g000028_c5,28,,,,,,0.8975289059160814,0.005137102289427639,,,,,,,7.7191,15.2377,7.6302,0.0,0.5524,13.0,13.0,,,,,,2.42911,PASS,
232,s04_vel_pi_staircase,g000028_c6,28,,,,,,0.8611976946153759,0.0030909015486030767,,,,,,,7.5923,15.2459,7.6195,0.0,0.5608,13.0,13.0,,,,,,2.44163,PASS,
233,s04_vel_pi_staircase,g000028_c7,28,,,,,,0.7958627923020904,0.005949684274552351,,,,,,,7.4723,15.2462,7.5835,0.0,0.5654,13.0,13.0,,,,,,2.44343,PASS,
234,s04_vel_pi_staircase,g000029_c0,29,,,,,,1.1161686045912202,0.015559815883634576,,,,,,,8.4097,15.2453,7.8266,0.0,0.5854,13.0,13.0,,,,,,2.59717,PASS,
235,s04_vel_pi_staircase,g000029_c1,29,,,,,,0.5157351835099748,0.003963971613585303,,,,,,,6.5369,15.252,7.2516,0.0,0.4645,13.0,13.0,,,,,,2.04719,PASS,
236,s04_vel_pi_staircase,g000029_c2,29,,,,,,0.4233788908192083,0.02456639352430311,,,,,,,6.574,15.2453,7.4561,0.0,0.4675,3.236,13.0,,,,,,2.0599,PASS,
237,s04_vel_pi_staircase,g000029_c3,29,,,,,,0.4048202066815604,0.012667343818192692,,,,,,,6.434,15.2355,7.3469,0.0,0.4719,1.242,13.0,,,,,,2.0591,PASS,
238,s04_vel_pi_staircase,g000029_c4,29,,,,,,1.013148474949212,0.007969325016534625,,,,,,,7.9997,15.2525,7.6317,0.0,0.5362,13.0,13.0,,,,,,2.40857,PASS,
239,s04_vel_pi_staircase,g000029_c5,29,,,,,,0.29623107848568164,0.003667400607851785,,,,,,,6.0553,15.2382,7.2253,0.0,0.4999,0.0,13.0,,,,,,2.10523,PASS,
240,s04_vel_pi_staircase,g000029_c6,29,,,,,,0.2974569010293035,0.005051623978198611,,,,,,,6.0759,15.2543,7.2398,0.0,0.4979,0.0,13.0,,,,,,2.10129,PASS,
241,s04_vel_pi_staircase,g000029_c7,29,,,,,,1.245193024060085,0.02373709766376699,,,,,,,8.6782,15.2502,7.6746,0.0,0.5247,13.0,13.0,,,,,,2.44192,PASS,
242,s04_vel_pi_staircase,g000030_c0,30,,,,,,0.7999143393120265,0.002408401902331751,,,,,,,7.4498,15.2461,7.5403,0.0,0.5558,13.0,13.0,,,,,,2.41238,PASS,
243,s04_vel_pi_staircase,g000030_c1,30,,,,,,1.1367522210015024,0.010891921146023808,,,,,,,8.4527,15.2489,7.8113,0.0,0.5577,13.0,13.0,,,,,,2.51837,PASS,
244,s04_vel_pi_staircase,g000030_c2,30,,,,,,1.678465525053371,0.002855975642806821,,,,,,,9.1682,15.257,7.8108,0.0,0.6115,13.0,13.0,,,,,,2.75132,PASS,
245,s04_vel_pi_staircase,g000030_c3,30,,,,,,1.7875955723689505,0.016671447067730837,,,,,,,9.2797,15.2229,7.7797,0.0,0.5756,13.0,13.0,,,,,,2.65477,PASS,
246,s04_vel_pi_staircase,g000030_c4,30,,,,,,0.3281024586860346,0.005476614228984426,,,,,,,6.1772,15.2287,7.2597,0.0,0.4889,0.0,13.0,,,,,,2.08442,PASS,
247,s04_vel_pi_staircase,g000030_c5,30,,,,,,0.74551548959239,0.003096067457206045,,,,,,,7.1706,15.2649,7.581,0.0,0.5266,13.0,13.0,,,,,,2.29686,PASS,
248,s04_vel_pi_staircase,g000030_c6,30,,,,,,1.0512607673866041,0.004157819648414024,,,,,,,8.1021,15.2407,7.7824,0.0,0.557,13.0,13.0,,,,,,2.48121,PASS,
249,s04_vel_pi_staircase,g000030_c7,30,,,,,,0.35853332190818044,0.012286308111307738,,,,,,,6.333,15.2474,7.3397,0.0,0.4785,0.0,13.0,,,,,,2.0688,PASS,
250,s04_vel_pi_staircase,g000031_c0,31,,,,,,0.5334259948027201,0.00637126538745381,,,,,,,6.5714,15.2469,7.2683,0.0,0.4631,13.0,13.0,,,,,,2.04644,PASS,
251,s04_vel_pi_staircase,g000031_c1,31,,,,,,0.564208323712074,0.004918477446030114,,,,,,,6.5948,15.2241,7.2571,0.0,0.4619,13.0,13.0,,,,,,2.04518,PASS,
252,s04_vel_pi_staircase,g000031_c2,31,,,,,,2.687557059514961,0.006118793930016917,,,,,,,9.8745,15.2525,7.7116,0.0,0.5627,13.0,13.0,,,,,,2.67555,PASS,
253,s04_vel_pi_staircase,g000031_c3,31,,,,,,0.9653009892439802,0.0028399481168968938,,,,,,,7.9936,15.2424,7.4691,0.0,0.516,13.0,13.0,,,,,,2.34736,PASS,
254,s04_vel_pi_staircase,g000031_c4,31,,,,,,0.11587772000545692,0.021853485415056953,,,,,,,5.126,11.3912,7.3573,0.0,0.6308,0.0,13.0,,,,,,2.405,PASS,
255,s04_vel_pi_staircase,g000031_c5,31,,,,,,0.288141869416935,0.023315885973685266,,,,,,,6.2751,15.2505,7.4443,0.0,0.4859,0.0,13.0,,,,,,2.08521,PASS,
256,s04_vel_pi_staircase,g000031_c6,31,,,,,,0.6203173853566661,0.014167020860755353,,,,,,,6.7191,15.2313,7.3276,0.0,0.4636,13.0,13.0,,,,,,2.06271,PASS,
257,s04_vel_pi_staircase,g000031_c7,31,,,,,,0.36009468298052366,0.009871631224556032,,,,,,,6.3117,15.251,7.3166,0.0,0.4794,0.0,13.0,,,,,,2.06937,PASS,
258,s04_vel_pi_staircase,g000032_c0,32,,,,,,1.0526463910309514,0.0021116164552017107,,,,,,,8.086,15.2298,7.7785,0.0,0.5483,13.0,13.0,,,,,,2.4535,PASS,
259,s04_vel_pi_staircase,g000032_c1,32,,,,,,1.1653966159988456,0.0036154038264957357,,,,,,,8.4903,15.2283,7.7933,0.0,0.5782,13.0,13.0,,,,,,2.58363,PASS,
260,s04_vel_pi_staircase,g000032_c2,32,,,,,,1.3050720807867748,0.005338107650216547,,,,,,,8.8477,15.2479,7.7369,0.0,0.5549,13.0,13.0,,,,,,2.54947,PASS,
261,s04_vel_pi_staircase,g000032_c3,32,,,,,,7.34003496134751,0.0004049080400878742,,,,,,,10.594,15.2384,7.8448,0.0,0.5679,13.0,13.0,,,,,,2.7631,PASS,
262,s04_vel_pi_staircase,g000032_c4,32,,,,,,3.273281308294631,0.17675594348274007,,,,,,,10.0831,15.261,7.8279,0.0,0.5622,13.0,13.0,,,,,,2.69491,PASS,
263,s04_vel_pi_staircase,g000032_c5,32,,,,,,0.8942005547500359,0.14746887370361528,,,,,,,8.2154,15.2361,8.3324,0.0,0.564,13.0,13.0,,,,,,2.51354,PASS,
264,s04_vel_pi_staircase,g000032_c6,32,,,,,,3.351618895524747,0.0450598774470232,,,,,,,9.867,15.2436,7.745,0.0,0.5648,13.0,13.0,,,,,,2.6811,PASS,
265,s04_vel_pi_staircase,g000032_c7,32,,,,,,7.538414013431561,0.002579604284581642,,,,,,,10.6172,15.2469,7.8168,0.0,0.5687,13.0,13.0,,,,,,2.76782,PASS,
266,s04_vel_pi_staircase,g000033_c0,33,,,,,,0.5571096129367504,0.005759477814880058,,,,,,,6.5936,15.2414,7.2467,0.0,0.4618,13.0,13.0,,,,,,2.04476,PASS,
267,s04_vel_pi_staircase,g000033_c1,33,,,,,,0.35561656176432554,0.0021193315655147166,,,,,,,6.2209,15.255,7.2319,0.0,0.4851,1.038,13.0,,,,,,2.07739,PASS,
