run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
580,s06_yaw_pi_turn,g000072_c2,72,,,,,,,,3.973663312898427,1.2112647246137895,,,,,4.0353,8.4336,2.0611,0.0,0.333,0.009977,0.118,8.0,,,,,,0.48123,PASS,
581,s06_yaw_pi_turn,g000072_c3,72,,,,,,,,3.882026322061366,1.267108947983008,,,,,4.0363,8.4095,2.0606,0.0,0.3329,0.009977,0.118,8.0,,,,,,0.48133,PASS,
582,s06_yaw_pi_turn,g000072_c4,72,,,,,,,,4.05120568264478,1.255528607373568,,,,,4.0369,8.4362,2.0604,0.0,0.333,0.009977,0.114,8.0,,,,,,0.48109,PASS,
583,s06_yaw_pi_turn,g000072_c5,72,,,,,,,,4.105571990853348,1.2302631709583223,,,,,4.0353,8.4213,2.062,0.0,0.3334,0.009975,0.0,8.0,,,,,,0.48123,PASS,
584,s06_yaw_pi_turn,g000072_c6,72,,,,,,,,3.858602547358093,1.222277742691247,,,,,4.0364,8.4383,2.0602,0.0,0.3332,0.009976,0.106,8.0,,,,,,0.48134,PASS,
585,s06_yaw_pi_turn,g000072_c7,72,,,,,,,,3.8784972015548225,1.2538243718486939,,,,,4.0349,8.4193,2.0613,0.0,0.3333,0.009976,0.1,8.0,,,,,,0.48119,PASS,
586,s06_yaw_pi_turn,g000073_c0,73,,,,,,,,3.995827238057046,1.2706539426209214,,,,,4.0353,8.4199,2.0614,0.0,0.3332,0.009977,0.124,8.0,,,,,,0.48093,PASS,
587,s06_yaw_pi_turn,g000073_c1,73,,,,,,,,3.8997913829612756,1.2217931927097703,,,,,4.0383,8.4075,2.0606,0.0,0.3328,0.009978,0.14,8.0,,,,,,0.48153,PASS,
588,s06_yaw_pi_turn,g000073_c2,73,,,,,,,,3.878089434004968,1.2700983802469614,,,,,4.0368,8.4255,2.063,0.0,0.3336,0.009976,0.086,8.0,,,,,,0.48138,PASS,
589,s06_yaw_pi_turn,g000073_c3,73,,,,,,,,4.031841239195022,1.2475014045069104,,,,,4.0349,8.4296,2.0591,0.0,0.3326,0.009977,0.122,8.0,,,,,,0.48119,PASS,
590,s06_yaw_pi_turn,g000073_c4,73,,,,,,,,3.8369401179049856,1.2044700892637252,,,,,4.037,8.4485,2.0619,0.0,0.3335,0.009975,0.0,8.0,,,,,,0.4811,PASS,
591,s06_yaw_pi_turn,g000073_c5,73,,,,,,,,3.9003993950535096,1.2518632937760388,,,,,4.0375,8.433,2.0613,0.0,0.3332,0.009977,0.12,8.0,,,,,,0.48115,PASS,
592,s06_yaw_pi_turn,g000073_c6,73,,,,,,,,4.114017306688324,1.2574685978057778,,,,,4.0374,8.4058,2.0621,0.0,0.3334,0.009976,0.114,8.0,,,,,,0.48144,PASS,
593,s06_yaw_pi_turn,g000073_c7,73,,,,,,,,4.0299148299928955,1.2054656748935508,,,,,4.036,8.4321,2.0588,0.0,0.3331,0.009976,0.102,8.0,,,,,,0.4813,PASS,
594,s06_yaw_pi_turn,g000074_c0,74,,,,,,,,4.04937227756398,1.2634911207430848,,,,,4.0349,8.408,2.0613,0.0,0.3329,0.009976,0.102,8.0,,,,,,0.48119,PASS,
595,s06_yaw_pi_turn,g000074_c1,74,,,,,,,,3.980075078975867,1.2342837844581662,,,,,4.033,8.4364,2.0592,0.0,0.3325,0.009976,0.108,8.0,,,,,,0.481,PASS,
596,s06_yaw_pi_turn,g000074_c2,74,,,,,,,,4.006414540475042,1.2393363498418146,,,,,4.0361,8.4263,2.0623,0.0,0.3335,0.009976,0.086,8.0,,,,,,0.48131,PASS,
597,s06_yaw_pi_turn,g000074_c3,74,,,,,,,,3.70995572428761,1.2589591500865844,,,,,4.0358,8.4116,2.0629,0.0,0.3332,0.009976,0.116,8.0,,,,,,0.48098,PASS,
598,s06_yaw_pi_turn,g000074_c4,74,,,,,,,,3.9099458621316927,1.2581403033952872,,,,,4.0358,8.4198,2.0612,0.0,0.3328,0.009977,0.132,8.0,,,,,,0.48128,PASS,
599,s06_yaw_pi_turn,g000074_c5,74,,,,,,,,3.9820640738021114,1.2440515455551553,,,,,4.0356,8.4097,2.0608,0.0,0.333,0.009977,0.128,8.0,,,,,,0.48126,PASS,
600,s06_yaw_pi_turn,g000074_c6,74,,,,,,,,4.060241057889923,1.2142297144399574,,,,,4.0371,8.434,2.0602,0.0,0.3329,0.009977,0.132,8.0,,,,,,0.48141,PASS,
601,s06_yaw_pi_turn,g000074_c7,74,,,,,,,,3.93608054917767,1.2262136296260906,,,,,4.0374,8.4437,2.0633,0.0,0.3336,0.009974,0.0,8.0,,,,,,0.48144,PASS,
602,s06_yaw_pi_turn,g000075_c0,75,,,,,,,,4.09713176642837,1.2602102765699905,,,,,4.0347,8.4327,2.0623,0.0,0.3333,0.009976,0.084,8.0,,,,,,0.48117,PASS,
603,s06_yaw_pi_turn,g000075_c1,75,,,,,,,,4.019815009867535,1.1976776569523944,,,,,4.0358,8.4133,2.0607,0.0,0.333,0.009976,0.116,8.0,,,,,,0.48128,PASS,
604,s06_yaw_pi_turn,g000075_c2,75,,,,,,,,3.9627374590833555,1.2616135455473039,,,,,4.0369,8.4447,2.0602,0.0,0.3328,0.009977,0.122,8.0,,,,,,0.48139,PASS,
605,s06_yaw_pi_turn,g000075_c3,75,,,,,,,,3.998425251036377,1.244167563408915,,,,,4.0347,8.4248,2.0608,0.0,0.3329,0.009977,0.122,8.0,,,,,,0.48117,PASS,
606,s06_yaw_pi_turn,g000075_c4,75,,,,,,,,3.932224025892488,1.1788370414525962,,,,,4.0373,8.4312,2.0614,0.0,0.3332,0.009976,0.112,8.0,,,,,,0.48143,PASS,
607,s06_yaw_pi_turn,g000075_c5,75,,,,,,,,4.112542698680278,1.2149720546423795,,,,,4.035,8.4396,2.0612,0.0,0.3333,0.009975,0.0,8.0,,,,,,0.4809,PASS,
608,s06_yaw_pi_turn,g000075_c6,75,,,,,,,,3.8219840148410475,1.1830290317798098,,,,,4.0355,8.4158,2.0596,0.0,0.3332,0.009975,0.076,8.0,,,,,,0.48125,PASS,
609,s06_yaw_pi_turn,g000075_c7,75,,,,,,,,3.891791383996857,1.227697543818989,,,,,4.0376,8.4585,2.0611,0.0,0.3334,0.009976,0.092,8.0,,,,,,0.48146,PASS,
610,s06_yaw_pi_turn,g000076_c0,76,,,,,,,,3.9814819797346255,1.2575510710209783,,,,,4.0358,8.4429,2.0611,0.0,0.3331,0.009977,0.122,8.0,,,,,,0.48128,PASS,
611,s06_yaw_pi_turn,g000076_c1,76,,,,,,,,3.9551455709557035,1.2523874747722163,,,,,4.0359,8.4499,2.0615,0.0,0.333,0.009975,0.0,8.0,,,,,,0.48129,PASS,
612,s06_yaw_pi_turn,g000076_c2,76,,,,,,,,4.017924322499788,1.2268230278865382,,,,,4.0342,8.4325,2.0605,0.0,0.3329,0.009975,0.078,8.0,,,,,,0.48112,PASS,
613,s06_yaw_pi_turn,g000076_c3,76,,,,,,,,4.058257553460616,1.284666612941613,,,,,4.0372,8.427,2.0594,0.0,0.3329,0.009977,0.122,8.0,,,,,,0.48142,PASS,
614,s06_yaw_pi_turn,g000076_c4,76,,,,,,,,4.0600415775645775,1.2529986963527404,,,,,4.0353,8.4243,2.0626,0.0,0.3334,0.009975,0.0,8.0,,,,,,0.48123,PASS,
615,s06_yaw_pi_turn,g000076_c5,76,,,,,,,,4.256737357728859,1.21874915973108,,,,,4.0399,8.4351,2.0623,0.0,0.3328,0.009978,0.144,8.0,,,,,,0.48139,PASS,
616,s06_yaw_pi_turn,g000076_c6,76,,,,,,,,3.9326632918597153,1.2534141708758748,,,,,4.0346,8.4138,2.0611,0.0,0.3326,0.009977,0.134,8.0,,,,,,0.48116,PASS,
617,s06_yaw_pi_turn,g000076_c7,76,,,,,,,,3.9246567674577184,1.252367744227598,,,,,4.0351,8.4212,2.0599,0.0,0.3327,0.009977,0.136,8.0,,,,,,0.48121,PASS,
618,s06_yaw_pi_turn,g000077_c0,77,,,,,,,,4.07468967908686,1.2636032817985914,,,,,4.0364,8.4287,2.0612,0.0,0.3332,0.009975,0.0,8.0,,,,,,0.48134,PASS,
619,s06_yaw_pi_turn,g000077_c1,77,,,,,,,,4.234113181220701,1.2197623527442978,,,,,4.0363,8.4383,2.063,0.0,0.3335,0.009974,0.0,8.0,,,,,,0.48133,PASS,
620,s06_yaw_pi_turn,g000077_c2,77,,,,,,,,3.9265809415927446,1.2832731751892348,,,,,4.0348,8.432,2.0599,0.0,0.3331,0.009976,0.11,8.0,,,,,,0.48118,PASS,
621,s06_yaw_pi_turn,g000077_c3,77,,,,,,,,4.157056952833869,1.2326684443475102,,,,,4.0389,8.4411,2.0628,0.0,0.3331,0.009978,0.138,8.0,,,,,,0.48159,PASS,
622,s06_yaw_pi_turn,g000077_c4,77,,,,,,,,3.964688656260156,1.2978487448824791,,,,,4.0351,8.4518,2.0632,0.0,0.3337,0.009975,0.0,8.0,,,,,,0.48121,PASS,
623,s06_yaw_pi_turn,g000077_c5,77,,,,,,,,3.8188959105599647,1.216244143413596,,,,,4.0349,8.4156,2.0604,0.0,0.3329,0.009976,0.082,8.0,,,,,,0.48119,PASS,
624,s06_yaw_pi_turn,g000077_c6,77,,,,,,,,3.8947429101857334,1.2578401994167405,,,,,4.0384,8.4125,2.0645,0.0,0.3337,0.009973,0.0,8.0,,,,,,0.48124,PASS,
625,s06_yaw_pi_turn,g000077_c7,77,,,,,,,,3.900187697353765,1.1818118558133384,,,,,4.0357,8.4397,2.0629,0.0,0.3333,0.009976,0.102,8.0,,,,,,0.48127,PASS,
626,s06_yaw_pi_turn,g000078_c0,78,,,,,,,,4.021116542860885,1.2451648405814355,,,,,4.0357,8.4418,2.0636,0.0,0.3335,0.009975,0.0,8.0,,,,,,0.48127,PASS,
627,s06_yaw_pi_turn,g000078_c1,78,,,,,,,,3.9407401341928927,1.2100862891144768,,,,,4.0368,8.4181,2.0637,0.0,0.3334,0.009976,0.112,8.0,,,,,,0.48138,PASS,
628,s06_yaw_pi_turn,g000078_c2,78,,,,,,,,3.897186538050475,1.2886768579955874,,,,,4.0366,8.4257,2.062,0.0,0.3334,0.009976,0.1,8.0,,,,,,0.48106,PASS,
629,s06_yaw_pi_turn,g000078_c3,78,,,,,,,,3.909936731018106,1.2203787542659823,,,,,4.0368,8.4081,2.0617,0.0,0.3331,0.009977,0.122,8.0,,,,,,0.48138,PASS,
630,s06_yaw_pi_turn,g000078_c4,78,,,,,,,,3.894936125903347,1.2568300484511337,,,,,4.035,8.423,2.0614,0.0,0.3328,0.009977,0.116,8.0,,,,,,0.4812,PASS,
631,s06_yaw_pi_turn,g000078_c5,78,,,,,,,,3.8990610021425502,1.2523925359972985,,,,,4.0362,8.4528,2.0605,0.0,0.3331,0.009976,0.1,8.0,,,,,,0.48132,PASS,
632,s06_yaw_pi_turn,g000078_c6,78,,,,,,,,3.8618294383661884,1.2475273603864965,,,,,4.0352,8.413,2.0601,0.0,0.3331,0.009976,0.114,8.0,,,,,,0.48092,PASS,
633,s06_yaw_pi_turn,g000078_c7,78,,,,,,,,4.034035167745004,1.2441623058071276,,,,,4.037,8.4301,2.0618,0.0,0.3333,0.009976,0.106,8.0,,,,,,0.4814,PASS,
634,s06_yaw_pi_turn,g000079_c0,79,,,,,,,,4.031620934948275,1.2625159189287436,,,,,4.0355,8.4178,2.0612,0.0,0.3333,0.009974,0.0,8.0,,,,,,0.48125,PASS,
635,s06_yaw_pi_turn,g000079_c1,79,,,,,,,,3.801793014414178,1.3264162742275007,,,,,4.0368,8.4507,2.0603,0.0,0.3333,0.009976,0.094,8.0,,,,,,0.48138,PASS,
636,s06_yaw_pi_turn,g000079_c2,79,,,,,,,,4.016953173097409,1.2251397452536652,,,,,4.0349,8.4073,2.0601,0.0,0.3332,0.009976,0.096,8.0,,,,,,0.48119,PASS,
637,s06_yaw_pi_turn,g000079_c3,79,,,,,,,,4.011941775784058,1.2675015985199931,,,,,4.0362,8.4282,2.0615,0.0,0.333,0.009977,0.12,8.0,,,,,,0.48132,PASS,
638,s06_yaw_pi_turn,g000079_c4,79,,,,,,,,3.8009585152415237,1.307459726447635,,,,,4.0358,8.4138,2.061,0.0,0.3332,0.009976,0.112,8.0,,,,,,0.48098,PASS,
639,s06_yaw_pi_turn,g000079_c5,79,,,,,,,,3.8892090721324903,1.226060539932872,,,,,4.0344,8.4203,2.0604,0.0,0.3332,0.009976,0.086,8.0,,,,,,0.48114,PASS,
640,s06_yaw_pi_turn,g000079_c6,79,,,,,,,,4.037488090336191,1.221353389193794,,,,,4.0345,8.4138,2.0601,0.0,0.333,0.009976,0.102,8.0,,,,,,0.48115,PASS,
641,s06_yaw_pi_turn,g000079_c7,79,,,,,,,,4.002250116712132,1.2689468413614096,,,,,4.0345,8.4218,2.0603,0.0,0.3331,0.009976,0.092,8.0,,,,,,0.48115,PASS,
642,s06_yaw_pi_turn,g000080_c0,80,,,,,,,,3.9354413822598717,1.2541900667620218,,,,,4.0358,8.4174,2.0601,0.0,0.3328,0.009977,0.128,8.0,,,,,,0.48128,PASS,
643,s06_yaw_pi_turn,g000080_c1,80,,,,,,,,3.9652075623169942,1.2899625786198656,,,,,4.0356,8.4371,2.0604,0.0,0.3329,0.009977,0.124,8.0,,,,,,0.48126,PASS,
644,s06_yaw_pi_turn,g000080_c2,80,,,,,,,,3.8738859914291446,1.2385909174309586,,,,,4.0334,8.4217,2.0611,0.0,0.3332,0.009976,0.082,8.0,,,,,,0.48104,PASS,
645,s06_yaw_pi_turn,g000080_c3,80,,,,,,,,3.86254081461851,1.191933967743625,,,,,4.0363,8.4301,2.0615,0.0,0.3334,0.009974,0.0,8.0,,,,,,0.48133,PASS,
646,s06_yaw_pi_turn,g000080_c4,80,,,,,,,,3.8139213693377867,1.2441507848406932,,,,,4.034,8.4242,2.0604,0.0,0.3329,0.009976,0.114,8.0,,,,,,0.4811,PASS,
647,s06_yaw_pi_turn,g000080_c5,80,,,,,,,,3.9237749987546304,1.2719268808453388,,,,,4.038,8.4329,2.0624,0.0,0.3332,0.009977,0.126,8.0,,,,,,0.4815,PASS,
648,s06_yaw_pi_turn,g000080_c6,80,,,,,,,,3.82173563929449,1.2498566984108228,,,,,4.0346,8.4129,2.062,0.0,0.3333,0.009976,0.094,8.0,,,,,,0.48116,PASS,
649,s06_yaw_pi_turn,g000080_c7,80,,,,,,,,3.9643323663277488,1.2346743659710477,,,,,4.037,8.4321,2.0603,0.0,0.3328,0.009977,0.136,8.0,,,,,,0.4814,PASS,
650,s06_yaw_pi_turn,g000081_c0,81,,,,,,,,4.056034097772661,1.2322497365440785,,,,,4.0368,8.4305,2.0619,0.0,0.3333,0.009976,0.116,8.0,,,,,,0.48138,PASS,
651,s06_yaw_pi_turn,g000081_c1,81,,,,,,,,3.904234856246235,1.2464688400279413,,,,,4.0365,8.4082,2.0636,0.0,0.3337,0.009974,0.0,8.0,,,,,,0.48135,PASS,
652,s06_yaw_pi_turn,g000081_c2,81,,,,,,,,4.103911433067507,1.2317553379921369,,,,,4.0361,8.4278,2.0623,0.0,0.3333,0.009976,0.102,8.0,,,,,,0.48131,PASS,
653,s06_yaw_pi_turn,g000081_c3,81,,,,,,,,4.083323203976461,1.1997034920205474,,,,,4.0366,8.4363,2.0614,0.0,0.3332,0.009977,0.12,8.0,,,,,,0.48136,PASS,
654,s06_yaw_pi_turn,g000081_c4,81,,,,,,,,3.9459186109643305,1.2311553811143234,,,,,4.0341,8.4289,2.0606,0.0,0.3333,0.009975,0.0,8.0,,,,,,0.48111,PASS,
655,s06_yaw_pi_turn,g000081_c5,81,,,,,,,,3.9679671303151163,1.227847764519506,,,,,4.0354,8.4153,2.0609,0.0,0.3331,0.009976,0.098,8.0,,,,,,0.48124,PASS,
656,s06_yaw_pi_turn,g000081_c6,81,,,,,,,,3.9993862639786695,1.226001852339601,,,,,4.0367,8.4348,2.0603,0.0,0.333,0.009977,0.126,8.0,,,,,,0.48137,PASS,
657,s06_yaw_pi_turn,g000081_c7,81,,,,,,,,4.009482965384349,1.2487811302275764,,,,,4.0368,8.4241,2.0636,0.0,0.3332,0.009977,0.124,8.0,,,,,,0.48138,PASS,
658,s06_yaw_pi_turn,g000082_c0,82,,,,,,,,4.078568119746724,1.2442758793437245,,,,,4.0371,8.4195,2.0621,0.0,0.3329,0.009977,0.128,8.0,,,,,,0.48111,PASS,
659,s06_yaw_pi_turn,g000082_c1,82,,,,,,,,3.874216749662764,1.2556888010814016,,,,,4.034,8.4088,2.0621,0.0,0.333,0.009976,0.096,8.0,,,,,,0.4811,PASS,
660,s06_yaw_pi_turn,g000082_c2,82,,,,,,,,3.839170673844683,1.2583286793670974,,,,,4.038,8.4504,2.0625,0.0,0.3335,0.009974,0.0,8.0,,,,,,0.4815,PASS,
661,s06_yaw_pi_turn,g000082_c3,82,,,,,,,,3.8269394816935907,1.2125768215824493,,,,,4.0387,8.4157,2.0613,0.0,0.3325,0.009978,0.146,8.0,,,,,,0.48157,PASS,
662,s06_yaw_pi_turn,g000082_c4,82,,,,,,,,3.8724596440630927,1.2515520605282155,,,,,4.0369,8.4265,2.0627,0.0,0.3332,0.009976,0.088,8.0,,,,,,0.48139,PASS,
663,s06_yaw_pi_turn,g000082_c5,82,,,,,,,,3.919119793681303,1.2237424179288938,,,,,4.0378,8.4436,2.0641,0.0,0.3337,0.009974,0.0,8.0,,,,,,0.48148,PASS,
664,s06_yaw_pi_turn,g000082_c6,82,,,,,,,,3.9233604789072274,1.2481306331547295,,,,,4.0371,8.4451,2.0624,0.0,0.3335,0.009974,0.0,8.0,,,,,,0.48141,PASS,
665,s06_yaw_pi_turn,g000082_c7,82,,,,,,,,4.000090964324433,1.262761414830213,,,,,4.0345,8.425,2.0612,0.0,0.3332,0.009976,0.078,8.0,,,,,,0.48115,PASS,
666,s06_yaw_pi_turn,g000083_c0,83,,,,,,,,3.9143050741145218,1.2258157997643084,,,,,4.0347,8.4325,2.0589,0.0,0.3332,0.009976,0.106,8.0,,,,,,0.48117,PASS,
667,s06_yaw_pi_turn,g000083_c1,83,,,,,,,,3.844530110296071,1.2287183580529473,,,,,4.0388,8.4181,2.0622,0.0,0.3327,0.009978,0.142,8.0,,,,,,0.48158,PASS,
668,s06_yaw_pi_turn,g000083_c2,83,,,,,,,,3.773778102210463,1.2577546862470421,,,,,4.0373,8.4341,2.0614,0.0,0.3328,0.009978,0.142,8.0,,,,,,0.48143,PASS,
669,s06_yaw_pi_turn,g000083_c3,83,,,,,,,,4.069416953721459,1.2286673969864221,,,,,4.0364,8.4412,2.0598,0.0,0.3332,0.009975,0.0,8.0,,,,,,0.48134,PASS,
670,s06_yaw_pi_turn,g000083_c4,83,,,,,,,,3.9798345020668506,1.2453550614620144,,,,,4.0363,8.426,2.061,0.0,0.3334,0.009976,0.084,8.0,,,,,,0.48103,PASS,
671,s06_yaw_pi_turn,g000083_c5,83,,,,,,,,4.030507243218774,1.2283559060504399,,,,,4.0362,8.4265,2.0601,0.0,0.3331,0.009975,0.0,8.0,,,,,,0.48132,PASS,
672,s06_yaw_pi_turn,g000083_c6,83,,,,,,,,3.956948488570228,1.217530871834417,,,,,4.0352,8.4224,2.0615,0.0,0.3331,0.009976,0.11,8.0,,,,,,0.48122,PASS,
673,s06_yaw_pi_turn,g000083_c7,83,,,,,,,,3.966828625578874,1.2829414953564098,,,,,4.0384,8.4309,2.0603,0.0,0.333,0.009977,0.114,8.0,,,,,,0.48154,PASS,
674,s06_yaw_pi_turn,g000084_c0,84,,,,,,,,3.956789367216879,1.2214727595872943,,,,,4.0342,8.4421,2.0611,0.0,0.333,0.009975,0.064,8.0,,,,,,0.48112,PASS,
675,s06_yaw_pi_turn,g000084_c1,84,,,,,,,,3.803216471171229,1.1651913891320693,,,,,4.0346,8.4271,2.0608,0.0,0.3332,0.009976,0.09,8.0,,,,,,0.48116,PASS,
676,s06_yaw_pi_turn,g000084_c2,84,,,,,,,,3.942362723082547,1.248425382012029,,,,,4.0366,8.4457,2.0601,0.0,0.3329,0.009977,0.116,8.0,,,,,,0.48136,PASS,
677,s06_yaw_pi_turn,g000084_c3,84,,,,,,,,4.0395965973745085,1.2758145699495398,,,,,4.0354,8.441,2.06,0.0,0.3328,0.009976,0.102,8.0,,,,,,0.48124,PASS,
678,s06_yaw_pi_turn,g000084_c4,84,,,,,,,,3.8914128433151527,1.26918473549836,,,,,4.0361,8.434,2.0612,0.0,0.3329,0.009977,0.132,8.0,,,,,,0.48131,PASS,
679,s06_yaw_pi_turn,g000084_c5,84,,,,,,,,3.829647281480363,1.278510819165944,,,,,4.035,8.428,2.0611,0.0,0.3329,0.009977,0.116,8.0,,,,,,0.4812,PASS,
680,s06_yaw_pi_turn,g000084_c6,84,,,,,,,,4.039073942654118,1.2017439567202746,,,,,4.0383,8.4365,2.0618,0.0,0.3329,0.009978,0.14,8.0,,,,,,0.48153,PASS,
681,s06_yaw_pi_turn,g000084_c7,84,,,,,,,,3.7314317765171445,1.2907709184864085,,,,,4.0375,8.423,2.0597,0.0,0.333,0.009977,0.116,8.0,,,,,,0.48145,PASS,
682,s06_yaw_pi_turn,g000085_c0,85,,,,,,,,3.856243659424386,1.1965979526795458,,,,,4.0357,8.4492,2.0605,0.0,0.3332,0.009976,0.084,8.0,,,,,,0.48127,PASS,
683,s06_yaw_pi_turn,g000085_c1,85,,,,,,,,4.021070393746242,1.2552718171233115,,,,,4.0355,8.4464,2.0596,0.0,0.333,0.009976,0.078,8.0,,,,,,0.48125,PASS,
684,s06_yaw_pi_turn,g000085_c2,85,,,,,,,,4.0133945038568015,1.2348299999766823,,,,,4.0386,8.4285,2.062,0.0,0.333,0.009978,0.142,8.0,,,,,,0.48156,PASS,
685,s06_yaw_pi_turn,g000085_c3,85,,,,,,,,3.789375959676695,1.290395942943728,,,,,4.0355,8.4217,2.061,0.0,0.333,0.009976,0.114,8.0,,,,,,0.48125,PASS,
686,s06_yaw_pi_turn,g000085_c4,85,,,,,,,,3.910695738965184,1.2653834769684489,,,,,4.0344,8.4388,2.06,0.0,0.3329,0.009975,0.0,8.0,,,,,,0.48114,PASS,
687,s06_yaw_pi_turn,g000085_c5,85,,,,,,,,3.8364482108338773,1.2232659010797466,,,,,4.0344,8.4155,2.0598,0.0,0.3333,0.009976,0.084,8.0,,,,,,0.48114,PASS,
688,s06_yaw_pi_turn,g000085_c6,85,,,,,,,,4.09984878208931,1.2880899779414137,,,,,4.0356,8.4382,2.0623,0.0,0.3335,0.009975,0.0,8.0,,,,,,0.48126,PASS,
689,s06_yaw_pi_turn,g000085_c7,85,,,,,,,,3.9268498137845205,1.2463858490430173,,,,,4.0372,8.4234,2.0623,0.0,0.3335,0.009975,0.0,8.0,,,,,,0.48142,PASS,
690,s06_yaw_pi_turn,g000086_c0,86,,,,,,,,4.028487231532469,1.2233630589416056,,,,,4.0354,8.4255,2.0612,0.0,0.3329,0.009976,0.11,8.0,,,,,,0.48124,PASS,
691,s06_yaw_pi_turn,g000086_c1,86,,,,,,,,4.078670560048198,1.240478858198704,,,,,4.034,8.4328,2.0606,0.0,0.333,0.009976,0.106,8.0,,,,,,0.4811,PASS,
692,s06_yaw_pi_turn,g000086_c2,86,,,,,,,,4.0512178775316405,1.2109759323907738,,,,,4.0345,8.4246,2.0583,0.0,0.3329,0.009976,0.086,8.0,,,,,,0.48115,PASS,
693,s06_yaw_pi_turn,g000086_c3,86,,,,,,,,3.8184060642843174,1.2534952568665407,,,,,4.0346,8.4367,2.0602,0.0,0.3328,0.009977,0.12,8.0,,,,,,0.48116,PASS,
694,s06_yaw_pi_turn,g000086_c4,86,,,,,,,,4.202275306598046,1.2671115805768676,,,,,4.0357,8.423,2.0597,0.0,0.3329,0.009976,0.108,8.0,,,,,,0.48127,PASS,
695,s06_yaw_pi_turn,g000086_c5,86,,,,,,,,3.985415237516587,1.2251440379921565,,,,,4.0377,8.4377,2.061,0.0,0.3328,0.009977,0.13,8.0,,,,,,0.48147,PASS,
696,s06_yaw_pi_turn,g000086_c6,86,,,,,,,,3.895820421841797,1.2075077740530638,,,,,4.0366,8.4262,2.0609,0.0,0.333,0.009977,0.134,8.0,,,,,,0.48106,PASS,
697,s06_yaw_pi_turn,g000086_c7,86,,,,,,,,3.8819107560606034,1.2406089349949183,,,,,4.0359,8.4229,2.06,0.0,0.333,0.009976,0.106,8.0,,,,,,0.48129,PASS,
698,s06_yaw_pi_turn,g000087_c0,87,,,,,,,,3.939445135715276,1.2340882332551573,,,,,4.0343,8.4076,2.0615,0.0,0.333,0.009976,0.1,8.0,,,,,,0.48113,PASS,
699,s06_yaw_pi_turn,g000087_c1,87,,,,,,,,3.867348195970217,1.2746100257172344,,,,,4.0345,8.4361,2.0599,0.0,0.3328,0.009976,0.1,8.0,,,,,,0.48115,PASS,
700,s06_yaw_pi_turn,g000087_c2,87,,,,,,,,3.8313753650008566,1.2448360240069274,,,,,4.0348,8.4233,2.0612,0.0,0.3333,0.009975,0.06,8.0,,,,,,0.48118,PASS,
701,s06_yaw_pi_turn,g000087_c3,87,,,,,,,,3.8930653942226097,1.238687456623264,,,,,4.0369,8.4275,2.0596,0.0,0.3329,0.009977,0.118,8.0,,,,,,0.48139,PASS,
702,s06_yaw_pi_turn,g000087_c4,87,,,,,,,,3.953367878690067,1.212816794346359,,,,,4.0336,8.4099,2.0615,0.0,0.3335,0.009976,0.096,8.0,,,,,,0.48106,PASS,
703,s06_yaw_pi_turn,g000087_c5,87,,,,,,,,4.017109732716663,1.2607193584573204,,,,,4.0341,8.4203,2.0617,0.0,0.3333,0.009976,0.082,8.0,,,,,,0.48111,PASS,
704,s06_yaw_pi_turn,g000087_c6,87,,,,,,,,3.8733343723431304,1.2762004482559324,,,,,4.0378,8.4341,2.0602,0.0,0.333,0.009977,0.12,8.0,,,,,,0.48148,PASS,
705,s06_yaw_pi_turn,g000087_c7,87,,,,,,,,3.9182677245266744,1.2235859725892368,,,,,4.0362,8.449,2.0609,0.0,0.3332,0.009975,0.0,8.0,,,,,,0.48132,PASS,
706,s06_yaw_pi_turn,g000088_c0,88,,,,,,,,3.999792943150697,1.2691561507218574,,,,,4.037,8.4369,2.0634,0.0,0.3335,0.009975,0.0,8.0,,,,,,0.4814,PASS,
707,s06_yaw_pi_turn,g000088_c1,88,,,,,,,,3.8872176811749677,1.219847868542487,,,,,4.0371,8.411,2.0609,0.0,0.333,0.009977,0.132,8.0,,,,,,0.48141,PASS,
708,s06_yaw_pi_turn,g000088_c2,88,,,,,,,,3.881897365759891,1.2224949217240795,,,,,4.0373,8.4329,2.0626,0.0,0.3335,0.009976,0.08,8.0,,,,,,0.48143,PASS,
709,s06_yaw_pi_turn,g000088_c3,88,,,,,,,,3.8840971202090833,1.2558016726603065,,,,,4.0347,8.4482,2.0607,0.0,0.3329,0.009977,0.12,8.0,,,,,,0.48117,PASS,
710,s06_yaw_pi_turn,g000088_c4,88,,,,,,,,3.925079262824511,1.29411195049754,,,,,4.0331,8.4184,2.0616,0.0,0.3332,0.009975,0.0,8.0,,,,,,0.48101,PASS,
711,s06_yaw_pi_turn,g000088_c5,88,,,,,,,,3.881665128350261,1.195481955081836,,,,,4.0366,8.4307,2.061,0.0,0.3327,0.009977,0.134,8.0,,,,,,0.48136,PASS,
