run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
75,s01_lqr_pitch_step,g000009_c1,9,,49.99999999999999,0.0011198641882172059,6.997670479608086e-06,4.891264641695247,,,,,,,,,,3.5764,5.1661,2.3736,0.084,0.442,0.309466,0.0,0.356,5.0,,,,,,8.729675,PASS,
76,s01_lqr_pitch_step,g000009_c2,9,,18.134406545690073,0.02797716571807071,1.976001971397027e-07,100.0,,,,,,,,,,3.5366,5.1366,2.0809,0.078,0.4706,0.309542,0.0,0.338,5.0,,,,,,7.113875,PASS,
77,s01_lqr_pitch_step,g000009_c3,9,,0.08900675839666468,0.0020475760403117754,2.915502566893607e-07,100.0,,,,,,,,,,3.5366,5.1391,2.0578,0.074,0.4725,0.309322,0.0,0.336,5.0,,,,,,6.932675,PASS,
78,s01_lqr_pitch_step,g000009_c4,9,,4.732015128289608,0.001,1e-07,100.0,,,,,,,,,,3.5364,5.1364,2.0715,0.08,0.4708,0.309445,0.0,0.338,5.0,,,,,,7.021175,PASS,
79,s01_lqr_pitch_step,g000009_c5,9,,3.4707033046470905,0.001,1e-07,40.971396878757744,,,,,,,,,,3.5331,5.1333,2.063,0.07,0.4691,0.309263,0.0,0.332,5.0,,,,,,6.9196,PASS,
80,s01_lqr_pitch_step,g000009_c6,9,,49.99999999999999,0.06404849143437237,1e-07,100.0,,,,,,,,,,3.53,5.1337,2.249,0.074,0.4887,0.309197,0.0,0.326,5.0,,,,,,7.2348,PASS,
81,s01_lqr_pitch_step,g000009_c7,9,,35.23216701344552,0.001,1.6063509447146532e-07,61.96753526641688,,,,,,,,,,3.5293,5.1322,2.1995,0.074,0.4712,0.309218,0.0,0.326,5.0,,,,,,7.22625,PASS,
82,s01_lqr_pitch_step,g000010_c0,10,,1.0669981376737117,0.001,1.358234348075923e-07,100.0,,,,,,,,,,3.5325,5.1361,2.0752,0.072,0.4729,0.309411,0.0,0.332,5.0,,,,,,7.0897,PASS,
83,s01_lqr_pitch_step,g000010_c1,10,,0.08216141954988185,0.023126013017733076,1e-07,20.044926504196482,,,,,,,,,,3.537,5.1367,2.0572,0.078,0.4667,0.309352,0.0,0.338,5.0,,,,,,6.9358,PASS,
84,s01_lqr_pitch_step,g000010_c2,10,,49.99999999999999,0.001,1e-07,100.0,,,,,,,,,,3.5325,5.1346,2.0993,0.076,0.4853,0.309246,0.0,0.332,5.0,,,,,,7.10735,PASS,
85,s01_lqr_pitch_step,g000010_c3,10,,0.2385116066502343,0.001,1e-07,100.0,,,,,,,,,,3.53,5.1343,2.2051,0.076,0.4713,0.309266,0.0,0.326,5.0,,,,,,7.24225,PASS,
86,s01_lqr_pitch_step,g000010_c4,10,,49.99999999999999,0.0021977101497567385,9.402538237519198e-07,82.21416534772708,,,,,,,,,,3.5351,5.1341,2.0741,0.076,0.4697,0.309231,0.0,0.332,5.0,,,,,,7.15585,PASS,
87,s01_lqr_pitch_step,g000010_c5,10,,1.7749013576861064,0.001,1.2036201030919563e-07,100.0,,,,,,,,,,3.5317,5.1329,2.1036,0.072,0.4834,0.309223,0.0,0.332,5.0,,,,,,6.9332,PASS,
88,s01_lqr_pitch_step,g000010_c6,10,,2.3706938740958985,0.0032692162950416896,1e-07,42.42106866094926,,,,,,,,,,3.5363,5.137,2.126,0.074,0.5139,0.309436,0.0,0.338,5.0,,,,,,6.883175,PASS,
89,s01_lqr_pitch_step,g000010_c7,10,,7.880115244138796,0.001,1e-07,100.0,,,,,,,,,,3.5403,5.1386,2.1141,0.078,0.4618,0.30942,0.0,0.342,5.0,,,,,,6.802375,PASS,
90,s01_lqr_pitch_step,g000011_c0,11,,0.40498414111049985,0.012780001752383219,3.501618710721893e-07,11.939543309556822,,,,,,,,,,3.5337,5.1373,2.2156,0.076,0.4719,0.309194,0.0,0.326,5.0,,,,,,7.220875,PASS,
91,s01_lqr_pitch_step,g000011_c1,11,,49.99999999999999,0.002881042005683049,1e-07,31.435731358263666,,,,,,,,,,3.5302,5.1349,2.3476,0.074,0.4731,0.3092,0.0,0.322,5.0,,,,,,7.458125,PASS,
92,s01_lqr_pitch_step,g000011_c2,11,,1.8355246641392513,0.005434961617857766,1e-07,51.708129161485985,,,,,,,,,,3.5352,5.1349,2.058,0.074,0.4703,0.309459,0.0,0.338,5.0,,,,,,7.021325,PASS,
93,s01_lqr_pitch_step,g000011_c3,11,,49.99999999999999,0.001,2.538718685342676e-07,56.739393213937056,,,,,,,,,,3.5298,5.1341,2.3539,0.072,0.4787,0.309101,0.0,0.322,5.0,,,,,,7.3336,PASS,
94,s01_lqr_pitch_step,g000011_c4,11,,49.99999999999999,0.041148913522011665,3.5756368850010092e-06,100.0,,,,,,,,,,3.5326,5.1375,2.2913,0.074,0.532,0.30928,0.0,0.326,5.0,,,,,,7.3472,PASS,
95,s01_lqr_pitch_step,g000011_c5,11,,0.1399719389534025,0.001,1e-07,49.06145548087442,,,,,,,,,,3.5367,5.1384,2.0423,0.076,0.4639,0.309353,0.0,0.338,5.0,,,,,,6.91285,PASS,
96,s01_lqr_pitch_step,g000011_c6,11,,10.24354090690559,0.02972259631121952,6.486596893696848e-07,12.20696357127927,,,,,,,,,,3.5345,5.1373,2.2805,0.076,0.5251,0.309266,0.0,0.328,5.0,,,,,,7.3848,PASS,
97,s01_lqr_pitch_step,g000011_c7,11,,3.864515454564675,0.0025646098551188588,1e-07,100.0,,,,,,,,,,3.5339,5.1368,2.0554,0.072,0.4715,0.309431,0.0,0.336,5.0,,,,,,6.93295,PASS,
98,s01_lqr_pitch_step,g000012_c0,12,,2.2523466547075723,0.001234565113442822,5.387975289907353e-07,100.0,,,,,,,,,,3.5345,5.1366,2.0809,0.078,0.4726,0.309428,0.0,0.332,5.0,,,,,,7.2047,PASS,
99,s01_lqr_pitch_step,g000012_c1,12,,20.754008634752175,0.011827249169638449,1e-07,100.0,,,,,,,,,,3.5327,5.1338,2.0763,0.072,0.473,0.309232,0.0,0.332,5.0,,,,,,6.98785,PASS,
100,s01_lqr_pitch_step,g000012_c2,12,,0.34946484353531765,0.0015619563082083236,7.288114195450719e-07,100.0,,,,,,,,,,3.5337,5.1376,2.0731,0.072,0.4699,0.309368,0.0,0.332,5.0,,,,,,6.971025,PASS,
101,s01_lqr_pitch_step,g000012_c3,12,,0.09217320832013556,0.001,1e-07,100.0,,,,,,,,,,3.5354,5.1373,2.0661,0.072,0.4733,0.309478,0.0,0.338,5.0,,,,,,6.8569,PASS,
102,s01_lqr_pitch_step,g000012_c4,12,,49.99999999999999,0.006041575101472822,1e-07,59.29368052594447,,,,,,,,,,3.5312,5.1378,2.2061,0.078,0.4754,0.309387,0.0,0.328,5.0,,,,,,7.356675,PASS,
103,s01_lqr_pitch_step,g000012_c5,12,,19.72150330908841,0.001,1e-07,7.526213749006472,,,,,,,,,,3.5298,5.1341,2.3814,0.072,0.4846,0.309191,0.0,0.322,5.0,,,,,,7.590675,PASS,
104,s01_lqr_pitch_step,g000012_c6,12,,2.0349188006594607,0.001,1e-07,100.0,,,,,,,,,,3.5315,5.1351,2.1175,0.072,0.4927,0.309356,0.0,0.332,5.0,,,,,,7.0755,PASS,
105,s01_lqr_pitch_step,g000012_c7,12,,49.99999999999999,0.03583038305029153,1e-07,100.0,,,,,,,,,,3.5336,5.1343,2.1037,0.078,0.4879,0.309318,0.0,0.332,5.0,,,,,,7.10955,PASS,
